"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"@USER und was ist Ihre Lösung 😒 ein e auto kann immerhin einen Kreislauf erzeugen und co2 neutral fahren 🤔 Mit dem Rest sind wir im <font color = red>Einklang</font>","@USER und was ist Ihre Lösung 😒 ein e auto kann immerhin einen Kreislauf erzeugen und co2 neutral fahren 🤔 Mit dem Rest sind wir im <font color = green>Einulang</font>",0.05262702703475952,0.9775380492210388,0.0,1.0,0.0,407.0,"Successful"
"@USER so wie A. <font color = red>Merkel</font>","@USER so wie A. <font color = green>Merkfl</font>",0.023234903812408447,0.6114925146102905,0.0,1.0,0.0,50.0,"Successful"
"Die Politik der Administration Trump war in der Tat nicht <font color = red>schlecht</font> (Friedensinitiative Nahost, Handelspolitik, Wirtschaftspolitik vor Corona,...), aber diese <font color = red>polemisierende</font> Art <font color = red>spaltet</font> zu sehr das Land.","Die Politik der Administration Trump war in der Tat nicht <font color = green>schlYecht</font> (Friedensinitiative Nahost, Handelspolitik, Wirtschaftspolitik vor Corona,...), aber diese <font color = green>polemisjerende</font> Art <font color = green>spaptet</font> zu sehr das Land.",0.0024611353874206543,0.745595395565033,0.0,1.0,0.0,2283.0,"Successful"
"@USER wir wissen doch alle wo dieser Kampfstoff herkommt und wer Putin ist wenn nicht schaust du mal nach in google <font color = red>bekommst</font> du die Antwort😉","@USER wir wissen doch alle wo dieser Kampfstoff herkommt und wer Putin ist wenn nicht schaust du mal nach in google <font color = green>bekokmst</font> du die Antwort😉",0.0332036018371582,0.8410285115242004,0.0,1.0,0.0,437.0,"Successful"
"@USER Die ist nicht „mysteriös“, die ist süchtig nach <font color = green>Aufmerksamkeit</font> und Anerkennung. Deshalb inszeniert die <font color = green>sich</font> seit Monaten für einen 7 Tage Aufenthalt im Krankenhaus in sämtliche Medien. 🤣🤷🏻‍♀️😈🤦🏻‍♀️","@USER Die ist nicht „mysteriös“, die ist süchtig nach <font color = red>Aufmsrksamkeit</font> und Anerkennung. Deshalb inszeniert die <font color = red>sidh</font> seit Monaten für einen 7 Tage Aufenthalt im Krankenhaus in sämtliche Medien. 🤣🤷🏻‍♀️😈🤦🏻‍♀️",0.009502768516540527,0.6339277029037476,1.0,0.0,1.0,1366.0,"Successful"
"Ja leider haben wir einen anderen Blick - viele konservative Amerikaner spricht Trump tatsächlich an - so <font color = red>bleibt</font> nur abwarten... Wenngleich ein Triumph Trump ein seltsames Verständnis von Demokratie zeigen wird, so oder so ...","Ja leider haben wir einen anderen Blick - viele konservative Amerikaner spricht Trump tatsächlich an - so <font color = green>blwibt</font> nur abwarten... Wenngleich ein Triumph Trump ein seltsames Verständnis von Demokratie zeigen wird, so oder so ...",0.0019748806953430176,0.8834604620933533,0.0,1.0,0.0,861.0,"Successful"
"Jaenicke,cder <font color = green>scheinheilige</font> Gutmensch und Vielflieger😶","Jaenicke,cder <font color = red>shceinheilige</font> Gutmensch und Vielflieger😶",0.005169391632080078,0.777824878692627,1.0,0.0,1.0,280.0,"Successful"
"@<font color = red>USER</font> ne 🙈","@<font color = green>UWER</font> ne 🙈",0.4767342209815979,0.7777484059333801,0.0,1.0,0.0,18.0,"Successful"
"@USER <font color = red>Selbstverständlich</font>. Wobei auch hier das Geld nichts bringt, wenn man viele Sachen aktuell gar nicht machen kann. Unabhängig davon, wie viel Mitleid man persönlich vielleicht für solche Personengruppen empfindet.","@USER <font color = green>SelbstverstänWdlich</font>. Wobei auch hier das Geld nichts bringt, wenn man viele Sachen aktuell gar nicht machen kann. Unabhängig davon, wie viel Mitleid man persönlich vielleicht für solche Personengruppen empfindet.",0.006309866905212402,0.9592083096504211,0.0,1.0,0.0,874.0,"Successful"
"@USER ein Jahr im Leben eines jungen Menschen ist genauso viel wert wie ein Jahr im Leben eines älteren <font color = red>Menschen</font>.","@USER ein Jahr im Leben eines jungen Menschen ist genauso viel wert wie ein Jahr im Leben eines älteren <font color = green>Meknschen</font>.",0.000935971736907959,0.9643884301185608,0.0,1.0,0.0,378.0,"Successful"
"@MEDIUM ich höre immer wenn es um Kirche und glauben geht. Danke für ihren Kommentar. Sind es für sie zu wenig Leute die hinter der Religion stehen. Bei dem Thema. Dann <font color = red>alles</font> Gute.","@MEDIUM ich höre immer wenn es um Kirche und glauben geht. Danke für ihren Kommentar. Sind es für sie zu wenig Leute die hinter der Religion stehen. Bei dem Thema. Dann <font color = green>alpes</font> Gute.",0.003534972667694092,0.6619436144828796,0.0,1.0,0.0,495.0,"Successful"
"@USER Wie kann man dem Schwätzer Recht geben? Windmühlen in unseren Vorgärten, wie <font color = green>bekloppt</font> muss man sein so etwas zu fordern? Stabile und sichere Energie Versorgung bietet das alles nicht und verschandelt unsere schönen Landschaften, macht die Menschen krank und ist in Wirklichkeit nicht CO2 frei! Nur Atomkraft sichert unsere Zukunft und ist CO2 frei, damit gut für das Klima!","@USER Wie kann man dem Schwätzer Recht geben? Windmühlen in unseren Vorgärten, wie <font color = red>bwkloppt</font> muss man sein so etwas zu fordern? Stabile und sichere Energie Versorgung bietet das alles nicht und verschandelt unsere schönen Landschaften, macht die Menschen krank und ist in Wirklichkeit nicht CO2 frei! Nur Atomkraft sichert unsere Zukunft und ist CO2 frei, damit gut für das Klima!",0.013572454452514648,0.7850477695465088,1.0,0.0,1.0,1337.0,"Successful"
"Biden gewinnt, Corona wird weggehen, Amerika wird reich,k alle bekommen ARbeit und die Welt wird schön. <font color = red>Also</font> was solls","Biden gewinnt, Corona wird weggehen, Amerika wird reich,k alle bekommen ARbeit und die Welt wird schön. <font color = green>Alao</font> was solls",0.003588855266571045,0.9860623478889465,0.0,1.0,0.0,394.0,"Successful"
"War ein sehr interessante Diskussion gestern Abend!! 👍🏻 Die <font color = red>Spannung</font> steigt!!","War ein sehr interessante Diskussion gestern Abend!! 👍🏻 Die <font color = green>Spajnung</font> steigt!!",0.07802236080169678,0.9455689787864685,0.0,1.0,0.0,298.0,"Successful"
"Ich glaube <font color = red>Übergewicht</font> / Alkohol/ rauchen sind größere <font color = red>Nebenwirkungen</font>","Ich glaube <font color = green>Übergeicht</font> / Alkohol/ rauchen sind größere <font color = green>Nebenwirkkngen</font>",0.002169191837310791,0.9405925273895264,0.0,1.0,0.0,544.0,"Successful"
"In dieser Sachlage darf man die Aussage von George Friedman definitv nicht außer Acht zu lassen: ""Für die Vereinigten Staaten ist es das Hauptziel, dass deutsches Kapital und deutsche Technologien und die russischen Rohstoff-Ressourcen und die russische Arbeitskraft sich zu einer einzigartigen Kombination verbinden, die die USA seit einem Jahrhundert zu verhindern versuchen."" <font color = red>Bühnenauftritt</font> u.a. auf Youtube: George Friedman @The Chicago Council on Global Affairs 2015 Nochmal: ""die die USA seit einem Jahrhundert zu verhindern versuchen."" Hier werden Think-Tanks bezahlt, um eben genau dies zu verhindern. Da sitzen Leute, die sich den ganzen Tag lang über nichts anderes Gedanken machen als einen Keil zwischen die deutsch-russischen Beziehungen zu treiben. Bzw. Strategien dafür auszuarbeiten. Und das ist nicht unbekannt aber aus der deutschen Regierung hat beinahe niemand den Mut dies anzusprechen. Hier steckt sehr viel Geld, Macht und geostrategische Interessen hinter. Glaubt hier ernsthaft irgendjemand, dass dass alles treu gesetzeskonform und gewaltfrei abläuft? Putin war jahrlang selbst beim Geheimdienst. Ihm so eine Navalny-Dummheit pauschal zu unterstellen ist schon beinahe als äußerst naiv zu bewerten. Diese perfide Art, wie seit Jahren gegen Russland gehetzt wird, ist äußerst <font color = red>befremdlich</font>. Und ja, natürlich steckt da eine Strategie dahinter. Wer das noch nicht erkannt hat, sollte dann langsam doch mal anfangen sich zu informieren.","In dieser Sachlage darf man die Aussage von George Friedman definitv nicht außer Acht zu lassen: ""Für die Vereinigten Staaten ist es das Hauptziel, dass deutsches Kapital und deutsche Technologien und die russischen Rohstoff-Ressourcen und die russische Arbeitskraft sich zu einer einzigartigen Kombination verbinden, die die USA seit einem Jahrhundert zu verhindern versuchen."" <font color = green>Bühnenauftrott</font> u.a. auf Youtube: George Friedman @The Chicago Council on Global Affairs 2015 Nochmal: ""die die USA seit einem Jahrhundert zu verhindern versuchen."" Hier werden Think-Tanks bezahlt, um eben genau dies zu verhindern. Da sitzen Leute, die sich den ganzen Tag lang über nichts anderes Gedanken machen als einen Keil zwischen die deutsch-russischen Beziehungen zu treiben. Bzw. Strategien dafür auszuarbeiten. Und das ist nicht unbekannt aber aus der deutschen Regierung hat beinahe niemand den Mut dies anzusprechen. Hier steckt sehr viel Geld, Macht und geostrategische Interessen hinter. Glaubt hier ernsthaft irgendjemand, dass dass alles treu gesetzeskonform und gewaltfrei abläuft? Putin war jahrlang selbst beim Geheimdienst. Ihm so eine Navalny-Dummheit pauschal zu unterstellen ist schon beinahe als äußerst naiv zu bewerten. Diese perfide Art, wie seit Jahren gegen Russland gehetzt wird, ist äußerst <font color = green>bfremdlich</font>. Und ja, natürlich steckt da eine Strategie dahinter. Wer das noch nicht erkannt hat, sollte dann langsam doch mal anfangen sich zu informieren.",0.017310619354248047,0.8794121146202087,0.0,1.0,0.0,11611.0,"Successful"
"Ich weiß schon, warum ich mir diese <font color = red>Sendung</font> seit längerem nicht mehr antue.","Ich weiß schon, warum ich mir diese <font color = green>Sednung</font> seit längerem nicht mehr antue.",0.0013996362686157227,0.5811631083488464,0.0,1.0,0.0,247.0,"Successful"
"Tzz, tzz, tzz.... Ich sehe hingegen mehr U60, die sich nicht an die Maßnahmen halten (wollen). Wohl sehr <font color = red>regional</font> und klar subjektiv zu <font color = red>bewerten</font>.","Tzz, tzz, tzz.... Ich sehe hingegen mehr U60, die sich nicht an die Maßnahmen halten (wollen). Wohl sehr <font color = green>regbional</font> und klar subjektiv zu <font color = green>bwwerten</font>.",0.003545522689819336,0.8044043779373169,0.0,1.0,0.0,804.0,"Successful"
"Warum <font color = red>vergleichen</font> wir uns wiedermal mit anderen? Wir sollten die „Freiheit“ doch genieße und nicht in Frage stellen solange es mit bedacht und mit aller nötigen Sorgfalt angenommen wird. Wir können doch sehr froh darüber sein, dass es möglich ist, etwas zur Normalität über zu gehen im Gegensatz zu anderen Ländern & Städten. Man sollte auch nicht vergessen das der Fußball in Deutschland ein enormer Wirtschaftsfaktor ist. Andere Konzerne wurden doch sich mit Millionen € geholfen wurde... das die Gehälter sehr hoch sind liegt mit Sicherheit nicht an Corona und <font color = red>sonstiges</font>. Die Manager in den Konzernen werden sicherlich auch Nicht auf alles verzichten!","Warum <font color = green>vergleochen</font> wir uns wiedermal mit anderen? Wir sollten die „Freiheit“ doch genieße und nicht in Frage stellen solange es mit bedacht und mit aller nötigen Sorgfalt angenommen wird. Wir können doch sehr froh darüber sein, dass es möglich ist, etwas zur Normalität über zu gehen im Gegensatz zu anderen Ländern & Städten. Man sollte auch nicht vergessen das der Fußball in Deutschland ein enormer Wirtschaftsfaktor ist. Andere Konzerne wurden doch sich mit Millionen € geholfen wurde... das die Gehälter sehr hoch sind liegt mit Sicherheit nicht an Corona und <font color = green>sonsiges</font>. Die Manager in den Konzernen werden sicherlich auch Nicht auf alles verzichten!",0.0017433762550354004,0.8676488995552063,0.0,1.0,0.0,4622.0,"Successful"
"@USER hab bis heute auch nicht verstanden, warum z. B. Zuschauerinnen und Zuschauer weniger respektvoll sein soll. Da wird die <font color = red>Frau</font> sogar als erstes genannt.","@USER hab bis heute auch nicht verstanden, warum z. B. Zuschauerinnen und Zuschauer weniger respektvoll sein soll. Da wird die <font color = green>Feau</font> sogar als erstes genannt.",0.0030483007431030273,0.8299630880355835,0.0,1.0,0.0,577.0,"Successful"
"Damit die USA ihr dreckiges Fracking Gas mit Schweröl betriebenen Frachtern nach <font color = green>Dummland</font> verkaufen ! Wer hätte nun die Vorteile ? Herr schick <font color = green>Hirn</font> !!!","Damit die USA ihr dreckiges Fracking Gas mit Schweröl betriebenen Frachtern nach <font color = red>Djmmland</font> verkaufen ! Wer hätte nun die Vorteile ? Herr schick <font color = red>Hien</font> !!!",0.005682468414306641,0.7756092548370361,1.0,0.0,1.0,1012.0,"Successful"
"Ich bin alt(66), mir hat Corona viel mehr verbleibende Zeit <font color = red>gestohlen</font>. Es macht keinen Unterschied wem diese Zeit gestohlen wird, sie ist verlohren.","Ich bin alt(66), mir hat Corona viel mehr verbleibende Zeit <font color = green>gestoulen</font>. Es macht keinen Unterschied wem diese Zeit gestohlen wird, sie ist verlohren.",0.006740450859069824,0.949388325214386,0.0,1.0,0.0,504.0,"Successful"
"@USER Dass es schon immer so war, ist <font color = red>erwiesenermaßen</font> <font color = red>falsch</font>. Als die Demokraten noch für Sklaverei eintraten, waren die Republikaner für die Abschaffung dieser. Erst mit Harding als Präsident wandelten sich die Republikaner zu einer konservativen Partei.","@USER Dass es schon immer so war, ist <font color = green>eriesenermaßen</font> <font color = green>fwlsch</font>. Als die Demokraten noch für Sklaverei eintraten, waren die Republikaner für die Abschaffung dieser. Erst mit Harding als Präsident wandelten sich die Republikaner zu einer konservativen Partei.",0.0012210607528686523,0.9222567677497864,0.0,1.0,0.0,1928.0,"Successful"
"Es gibt <font color = red>überall</font> Demos auch hier..ein anderes Land ist immer schlecht wenn es die eigenen Politik nicht umsetzt...","Es gibt <font color = green>übfrall</font> Demos auch hier..ein anderes Land ist immer schlecht wenn es die eigenen Politik nicht umsetzt...",0.03253370523452759,0.9867466688156128,0.0,1.0,0.0,372.0,"Successful"
"@USER Und <font color = red>deshalb</font> <font color = red>besser</font> jetzt gar nichts mehr tun?!","@USER Und <font color = green>deshaib</font> <font color = green>bseser</font> jetzt gar nichts mehr tun?!",0.0028087496757507324,0.8036277890205383,0.0,1.0,0.0,292.0,"Successful"
"@USER du scheinst noch nicht weiter als bis zu deinem deutschen kleinen gartenzaun mit deinem gör gekommen zu sein oder ? sonst wüsstest du dass es eine andere dritte <font color = green>welt</font> gibt, die es 1000 mal schlimmer hat, als dein kleines reiches deutschland ! >:(","@USER du scheinst noch nicht weiter als bis zu deinem deutschen kleinen gartenzaun mit deinem gör gekommen zu sein oder ? sonst wüsstest du dass es eine andere dritte <font color = red>wdlt</font> gibt, die es 1000 mal schlimmer hat, als dein kleines reiches deutschland ! >:(",0.27713799476623535,0.8715754747390747,1.0,0.0,1.0,828.0,"Successful"
"@USER das ist <font color = red>leider</font> auch wahr","@USER das ist <font color = green>leuder</font> auch wahr",0.0016134381294250488,0.924385666847229,0.0,1.0,0.0,82.0,"Successful"
"🤔mal gucken ob 2016 wieder <font color = red>geschehen</font> ist","🤔mal gucken ob 2016 wieder <font color = green>gsschehen</font> ist",0.005561947822570801,0.9178045392036438,0.0,1.0,0.0,130.0,"Successful"
