"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Aber die deutsche Industrie an die chinesen <font color = red>verkaufen</font>. Das sind mir die richtigen","Aber die deutsche Industrie an die chinesen <font color = green>veraufen</font>. Das sind mir die richtigen",0.003839433193206787,0.9728249907493591,0.0,1.0,0.0,59.0,"Successful"
"@USER <font color = red>paint</font> it red","@USER <font color = red>paknt</font> it red",0.17528361082077026,0.36873573064804077,0.0,0.0,0.0,40.0,"Failed"
"Sie <font color = red>wissen</font> schon dass dies in der Konsequenz <font color = red>vielen</font> Menschen die sich <font color = red>schutzlos</font> <font color = red>infizieren</font> das Leben kosten <font color = red>wird</font> ?","Sie <font color = green>wiszen</font> schon dass dies in der Konsequenz <font color = green>veilen</font> Menschen die sich <font color = green>schugzlos</font> <font color = green>inizieren</font> das Leben kosten <font color = green>wjrd</font> ?",0.0025359392166137695,0.9471666216850281,0.0,1.0,0.0,193.0,"Successful"
"@<font color = red>USER</font> Pest und Cholera.","@<font color = green>USRR</font> Pest und Cholera.",0.22901761531829834,0.7538208365440369,0.0,1.0,0.0,18.0,"Successful"
"@USER und mit Maßnahmen <font color = red>auch</font>. Verzweifelte die um <font color = red>ihre</font> Existenz kämpften und kämpfen....","@USER und mit Maßnahmen <font color = green>aRuch</font>. Verzweifelte die um <font color = green>ihRre</font> Existenz kämpften und kämpfen....",0.008133471012115479,0.9717133045196533,0.0,1.0,0.0,32.0,"Successful"
"@USER wer sind denn die reichen <font color = red>Eltern</font>?","@USER wer sind denn die reichen <font color = green>Eitern</font>?",0.004338085651397705,0.9701676368713379,0.0,1.0,0.0,31.0,"Successful"
"@USER Ähnluches vermute ich auch. Kein Land der Welt würde jemals diese exorbitant hohen <font color = red>Schulden</font> begleichen <font color = red>können</font>.","@USER Ähnluches vermute ich auch. Kein Land der Welt würde jemals diese exorbitant hohen <font color = green>Schluden</font> begleichen <font color = green>köhnen</font>.",0.00164872407913208,0.9414044618606567,0.0,1.0,0.0,72.0,"Successful"
"Abgesehen davon <font color = red>werden</font> <font color = red>alte</font> <font color = red>Autoreifen</font> als <font color = red>Brennstoff</font> für die <font color = red>Betonproduktion</font> <font color = red>benutzt</font>. <font color = red>Diese</font> kann man <font color = red>aber</font> <font color = red>runderneuern</font>, und die <font color = red>Kautschukplantagen</font> sind <font color = red>auch</font> problematisch. <font color = red>Hintergrund</font>: https://www.<font color = red>ardmediathek</font>.de/ard/<font color = red>video</font>/<font color = red>die-story</font>/schmutzige-reifen-ein-milliardengeschaeft/wdr-fernsehen/Y3JpZDovL3dkci5kZS9CZWl0cmFnLTBjMmFlNGJjLTg4NGItNGJkMi1iZTIyLTMwZTlkZjAwNjNmYQ/","Abgesehen davon <font color = green>wedden</font> <font color = green>akte</font> <font color = green>Autoreigen</font> als <font color = green>Brenntoff</font> für die <font color = green>Betpnproduktion</font> <font color = green>bebutzt</font>. <font color = green>Doese</font> kann man <font color = green>abwr</font> <font color = green>runddrneuern</font>, und die <font color = green>Kautschupklantagen</font> sind <font color = green>ach</font> problematisch. <font color = green>Hinterbrund</font>: https://www.<font color = green>ardmediqthek</font>.de/ard/<font color = green>vidWeo</font>/<font color = green>die-stroy</font>/schmutzige-reifen-ein-milliardengeschaeft/wdr-fernsehen/Y3JpZDovL3dkci5kZS9CZWl0cmFnLTBjMmFlNGJjLTg4NGItNGJkMi1iZTIyLTMwZTlkZjAwNjNmYQ/",0.001770615577697754,0.6465116739273071,0.0,1.0,0.0,799.0,"Successful"
"@USER Das <font color = red>stimmt</font> @USER aber mit <font color = red>einem</font> <font color = red>Unterschied</font>: Herr Weinberg ist deutlich besser informiert als D.T. ...","@USER Das <font color = green>stiAmmt</font> @USER aber mit <font color = green>eiRnem</font> <font color = green>Unterxchied</font>: Herr Weinberg ist deutlich besser informiert als D.T. ...",0.0018186569213867188,0.5527799725532532,0.0,1.0,0.0,121.0,"Successful"
"@MEDIUM ich hoffe es bleibt wie es ist. <font color = red>Biden</font> bedeutet Krieg. Siehe <font color = red>Friedensnobelpreisträger</font>.<font color = red>Trump</font> hat <font color = red>geliefert</font>, <font color = red>dafür</font> <font color = red>würde</font> er <font color = red>gewählt</font>","@MEDIUM ich hoffe es bleibt wie es ist. <font color = green>Bisen</font> bedeutet Krieg. Siehe <font color = green>Frierensnobelpreisträger</font>.<font color = green>Tfump</font> hat <font color = green>gepiefert</font>, <font color = green>daafür</font> <font color = green>würce</font> er <font color = green>gewhält</font>",0.0016738176345825195,0.818855881690979,0.0,1.0,0.0,348.0,"Successful"
"Was nützt das <font color = red>Labern</font>?","Was nützt das <font color = green>LaFbern</font>?",0.08249789476394653,0.9410045146942139,0.0,1.0,0.0,31.0,"Successful"
"Müsst ihr immer diesen A... einladen? Sein Sprech ist wie eine <font color = green>Kopie</font> des tRumpeltiers. Ein Grund für mich, nicht einzuschalten. Habe den letztens in der Phoenix Runde erlebt.","Müsst ihr immer diesen A... einladen? Sein Sprech ist wie eine <font color = red>Kmopie</font> des tRumpeltiers. Ein Grund für mich, nicht einzuschalten. Habe den letztens in der Phoenix Runde erlebt.",0.0744558572769165,0.5422365665435791,1.0,0.0,1.0,20.0,"Successful"
"Hackt nicht nimmer auf den Fussball rum. Bei allem Sportarten sind wieder Zuschauer erlaubt. <font color = red>Hygienekonzept</font> vorausgesetzt.","Hackt nicht nimmer auf den Fussball rum. Bei allem Sportarten sind wieder Zuschauer erlaubt. <font color = green>Hyglenekonzept</font> vorausgesetzt.",0.16600316762924194,0.9899613857269287,0.0,1.0,0.0,91.0,"Successful"
"@MEDIUM Die Sichtweise von Herrn Spenner <font color = red>wirkt</font> doch sehr <font color = red>vernünftig</font>, denke ich.","@MEDIUM Die Sichtweise von Herrn Spenner <font color = green>wirot</font> doch sehr <font color = green>verbünftig</font>, denke ich.",0.0009241700172424316,0.7910830974578857,0.0,1.0,0.0,83.0,"Successful"
"<font color = green>haha</font> <font color = green>sucht</font> man schon Ausreden für die völlig Dumme Berichterstattung der letzten <font color = green>Wochen</font>...?","<font color = red>haba</font> <font color = red>sycht</font> man schon Ausreden für die völlig Dumme Berichterstattung der letzten <font color = red>Wlchen</font>...?",0.08213716745376587,0.6724162697792053,1.0,0.0,1.0,95.0,"Successful"
"@USER <font color = red>weil</font> er es kann. 🤷🏻‍♂️","@USER <font color = green>weul</font> er es kann. 🤷🏻‍♂️",0.04939168691635132,0.7123111486434937,0.0,1.0,0.0,16.0,"Successful"
"@USER man man mal, die Impfungen laufen über Jahre, die <font color = red>lief</font> in <font color = red>schnelllauf</font>","@USER man man mal, die Impfungen laufen über Jahre, die <font color = green>luief</font> in <font color = green>schnwlllauf</font>",0.002346217632293701,0.9875797629356384,0.0,1.0,0.0,80.0,"Successful"
"Es ist traurig, dass ein Austritt aus diesem Abkommen über 3 Jahre <font color = red>gedauert</font> hat und ein Beitritt direkt am 1. Amtstag von Biden wieder möglich sein soll. Das wird ein trauriger Tag für alle Amerikaner sein, die dann ebenfalls unter einer deutlich höheren <font color = red>Steuerlast</font> leiden müssen. Wir Deutschen müssen diese Klimahysterie ja <font color = red>schon</font> ab dem 1. Januar gnadenlos im <font color = red>Geldbeutel</font> spüren!","Es ist traurig, dass ein Austritt aus diesem Abkommen über 3 Jahre <font color = green>gYedauert</font> hat und ein Beitritt direkt am 1. Amtstag von Biden wieder möglich sein soll. Das wird ein trauriger Tag für alle Amerikaner sein, die dann ebenfalls unter einer deutlich höheren <font color = green>Stekerlast</font> leiden müssen. Wir Deutschen müssen diese Klimahysterie ja <font color = green>scuon</font> ab dem 1. Januar gnadenlos im <font color = green>Geldbeugel</font> spüren!",0.023196399211883545,0.8442738652229309,0.0,1.0,0.0,200.0,"Successful"
"@USER und was ist Ihre Lösung 😒 ein e auto kann immerhin <font color = red>einen</font> Kreislauf erzeugen und co2 neutral fahren 🤔 Mit dem Rest <font color = red>sind</font> wir im Einklang","@USER und was ist Ihre Lösung 😒 ein e auto kann immerhin <font color = green>eicnen</font> Kreislauf erzeugen und co2 neutral fahren 🤔 Mit dem Rest <font color = green>sond</font> wir im Einklang",0.05262702703475952,0.6757516860961914,0.0,1.0,0.0,37.0,"Successful"
"@USER so wie A. <font color = red>Merkel</font>","@USER so wie A. <font color = green>Merkfl</font>",0.023234903812408447,0.6114925146102905,0.0,1.0,0.0,33.0,"Successful"
"Die Politik der Administration Trump war in der Tat nicht schlecht (Friedensinitiative Nahost, Handelspolitik, Wirtschaftspolitik vor Corona,...), <font color = red>aber</font> diese <font color = red>polemisierende</font> Art <font color = red>spaltet</font> zu <font color = red>sehr</font> das Land.","Die Politik der Administration Trump war in der Tat nicht schlecht (Friedensinitiative Nahost, Handelspolitik, Wirtschaftspolitik vor Corona,...), <font color = green>abrr</font> diese <font color = green>polemisjerende</font> Art <font color = green>spaltzet</font> zu <font color = green>setr</font> das Land.",0.0024611353874206543,0.8952717185020447,0.0,1.0,0.0,161.0,"Successful"
"@USER wir wissen doch alle wo dieser Kampfstoff <font color = red>herkommt</font> und wer Putin ist wenn nicht schaust du mal <font color = red>nach</font> in <font color = red>google</font> bekommst du die <font color = red>Antwort</font>😉","@USER wir wissen doch alle wo dieser Kampfstoff <font color = green>herkoRmmt</font> und wer Putin ist wenn nicht schaust du mal <font color = green>nxch</font> in <font color = green>googile</font> bekommst du die <font color = green>Anwort</font>😉",0.0332036018371582,0.5578320622444153,0.0,1.0,0.0,121.0,"Successful"
"@USER Die ist nicht „mysteriös“, die ist süchtig nach <font color = green>Aufmerksamkeit</font> und Anerkennung. Deshalb inszeniert die sich seit <font color = green>Monaten</font> für einen 7 Tage Aufenthalt im Krankenhaus in sämtliche Medien. 🤣🤷🏻‍♀️😈🤦🏻‍♀️","@USER Die ist nicht „mysteriös“, die ist süchtig nach <font color = red>Aufmsrksamkeit</font> und Anerkennung. Deshalb inszeniert die sich seit <font color = red>Mnaten</font> für einen 7 Tage Aufenthalt im Krankenhaus in sämtliche Medien. 🤣🤷🏻‍♀️😈🤦🏻‍♀️",0.009502768516540527,0.5514660477638245,1.0,0.0,1.0,135.0,"Successful"
"Ja <font color = red>leider</font> <font color = red>haben</font> wir einen anderen Blick - viele <font color = red>konservative</font> Amerikaner spricht Trump <font color = red>tatsächlich</font> an - so bleibt nur abwarten... Wenngleich ein Triumph Trump ein seltsames <font color = red>Verständnis</font> von Demokratie zeigen wird, so oder so ...","Ja <font color = green>lwider</font> <font color = green>haebn</font> wir einen anderen Blick - viele <font color = green>kknservative</font> Amerikaner spricht Trump <font color = green>tatsächloch</font> an - so bleibt nur abwarten... Wenngleich ein Triumph Trump ein seltsames <font color = green>Verstänenis</font> von Demokratie zeigen wird, so oder so ...",0.0019748806953430176,0.7719151973724365,0.0,1.0,0.0,268.0,"Successful"
"Jaenicke,<font color = green>cder</font> <font color = green>scheinheilige</font> Gutmensch und Vielflieger😶","Jaenicke,<font color = red>cdfr</font> <font color = red>shceinheilige</font> Gutmensch und Vielflieger😶",0.005169391632080078,0.9853320717811584,1.0,0.0,1.0,108.0,"Successful"
"@<font color = red>USER</font> ne 🙈","@<font color = green>UWER</font> ne 🙈",0.4767342209815979,0.7777484059333801,0.0,1.0,0.0,18.0,"Successful"
"@USER Selbstverständlich. Wobei auch hier das Geld nichts bringt, wenn man viele Sachen aktuell gar nicht machen kann. Unabhängig davon, wie <font color = red>viel</font> <font color = red>Mitleid</font> man persönlich vielleicht für <font color = red>solche</font> Personengruppen empfindet.","@USER Selbstverständlich. Wobei auch hier das Geld nichts bringt, wenn man viele Sachen aktuell gar nicht machen kann. Unabhängig davon, wie <font color = green>vil</font> <font color = green>Mitled</font> man persönlich vielleicht für <font color = green>spolche</font> Personengruppen empfindet.",0.006309866905212402,0.9333800673484802,0.0,1.0,0.0,84.0,"Successful"
"@<font color = red>USER</font> ein Jahr im <font color = red>Leben</font> eines jungen Menschen ist genauso viel <font color = red>wert</font> wie ein <font color = red>Jahr</font> im Leben eines älteren Menschen.","@<font color = green>UQER</font> ein Jahr im <font color = green>LKeben</font> eines jungen Menschen ist genauso viel <font color = green>wfert</font> wie ein <font color = green>Jaur</font> im Leben eines älteren Menschen.",0.000935971736907959,0.7942165732383728,0.0,1.0,0.0,72.0,"Successful"
"@MEDIUM ich höre immer wenn es um Kirche und glauben geht. Danke für ihren Kommentar. Sind es für sie zu wenig Leute die hinter der Religion stehen. Bei dem <font color = red>Thema</font>. Dann <font color = red>alles</font> Gute.","@MEDIUM ich höre immer wenn es um Kirche und glauben geht. Danke für ihren Kommentar. Sind es für sie zu wenig Leute die hinter der Religion stehen. Bei dem <font color = green>Tyema</font>. Dann <font color = green>alpes</font> Gute.",0.003534972667694092,0.807330846786499,0.0,1.0,0.0,43.0,"Successful"
"@<font color = green>USER</font> Wie kann man dem Schwätzer Recht geben? Windmühlen in unseren Vorgärten, wie bekloppt muss man sein so etwas zu fordern? Stabile und sichere Energie <font color = green>Versorgung</font> bietet das alles nicht und verschandelt unsere <font color = green>schönen</font> Landschaften, macht die Menschen krank und ist in Wirklichkeit <font color = green>nicht</font> CO2 frei! Nur Atomkraft sichert unsere Zukunft und ist CO2 frei, damit gut für das Klima!","@<font color = red>UQER</font> Wie kann man dem Schwätzer Recht geben? Windmühlen in unseren Vorgärten, wie bekloppt muss man sein so etwas zu fordern? Stabile und sichere Energie <font color = red>Vsrsorgung</font> bietet das alles nicht und verschandelt unsere <font color = red>scöhnen</font> Landschaften, macht die Menschen krank und ist in Wirklichkeit <font color = red>nbicht</font> CO2 frei! Nur Atomkraft sichert unsere Zukunft und ist CO2 frei, damit gut für das Klima!",0.013572454452514648,0.520100474357605,1.0,0.0,1.0,170.0,"Successful"
"Biden gewinnt, <font color = red>Corona</font> wird weggehen, Amerika wird reich,k alle <font color = red>bekommen</font> ARbeit und die Welt wird <font color = red>schön</font>. Also was solls","Biden gewinnt, <font color = green>Coroa</font> wird weggehen, Amerika wird reich,k alle <font color = green>belommen</font> ARbeit und die Welt wird <font color = green>scgön</font>. Also was solls",0.003588855266571045,0.7240655422210693,0.0,1.0,0.0,142.0,"Successful"
"War ein sehr interessante Diskussion gestern Abend!! 👍🏻 Die Spannung <font color = red>steigt</font>!!","War ein sehr interessante Diskussion gestern Abend!! 👍🏻 Die Spannung <font color = green>steiyt</font>!!",0.07802236080169678,0.8374574184417725,0.0,1.0,0.0,34.0,"Successful"
"Ich <font color = red>glaube</font> Übergewicht / <font color = red>Alkohol</font>/ rauchen <font color = red>sind</font> <font color = red>größere</font> Nebenwirkungen","Ich <font color = red>glaue</font> Übergewicht / <font color = red>Aloohol</font>/ rauchen <font color = red>sihd</font> <font color = red>größfre</font> Nebenwirkungen",0.002169191837310791,0.02944183349609375,0.0,0.0,0.0,112.0,"Failed"
"In dieser <font color = red>Sachlage</font> darf man die Aussage von George Friedman definitv nicht außer Acht zu lassen: ""Für die Vereinigten Staaten ist es das Hauptziel, dass deutsches Kapital und deutsche Technologien und die russischen Rohstoff-Ressourcen und die russische Arbeitskraft sich zu einer einzigartigen Kombination verbinden, die die USA seit <font color = red>einem</font> Jahrhundert zu verhindern versuchen."" Bühnenauftritt u.a. auf Youtube: George Friedman @The <font color = red>Chicago</font> Council on Global Affairs 2015 Nochmal: ""die die USA seit einem Jahrhundert zu <font color = red>verhindern</font> versuchen."" Hier werden Think-Tanks bezahlt, um eben genau dies zu verhindern. Da sitzen Leute, die sich den <font color = red>ganzen</font> Tag lang über nichts anderes Gedanken machen als <font color = red>einen</font> <font color = red>Keil</font> zwischen die deutsch-russischen Beziehungen zu treiben. Bzw. Strategien dafür auszuarbeiten. Und das ist nicht unbekannt aber aus der deutschen Regierung hat beinahe niemand den Mut dies anzusprechen. Hier steckt sehr viel Geld, Macht und geostrategische Interessen hinter. Glaubt hier ernsthaft irgendjemand, dass dass <font color = red>alles</font> treu gesetzeskonform und gewaltfrei abläuft? <font color = red>Putin</font> war jahrlang <font color = red>selbst</font> beim Geheimdienst. Ihm so eine Navalny-Dummheit pauschal zu unterstellen ist schon beinahe als äußerst naiv zu bewerten. Diese perfide Art, wie seit Jahren gegen Russland gehetzt wird, ist äußerst befremdlich. Und ja, natürlich steckt da eine Strategie <font color = red>dahinter</font>. Wer das noch nicht erkannt hat, sollte dann langsam doch mal anfangen sich zu informieren.","In dieser <font color = green>Saschlage</font> darf man die Aussage von George Friedman definitv nicht außer Acht zu lassen: ""Für die Vereinigten Staaten ist es das Hauptziel, dass deutsches Kapital und deutsche Technologien und die russischen Rohstoff-Ressourcen und die russische Arbeitskraft sich zu einer einzigartigen Kombination verbinden, die die USA seit <font color = green>eindm</font> Jahrhundert zu verhindern versuchen."" Bühnenauftritt u.a. auf Youtube: George Friedman @The <font color = green>Chixago</font> Council on Global Affairs 2015 Nochmal: ""die die USA seit einem Jahrhundert zu <font color = green>verhindegn</font> versuchen."" Hier werden Think-Tanks bezahlt, um eben genau dies zu verhindern. Da sitzen Leute, die sich den <font color = green>gazen</font> Tag lang über nichts anderes Gedanken machen als <font color = green>ejnen</font> <font color = green>Keul</font> zwischen die deutsch-russischen Beziehungen zu treiben. Bzw. Strategien dafür auszuarbeiten. Und das ist nicht unbekannt aber aus der deutschen Regierung hat beinahe niemand den Mut dies anzusprechen. Hier steckt sehr viel Geld, Macht und geostrategische Interessen hinter. Glaubt hier ernsthaft irgendjemand, dass dass <font color = green>aloes</font> treu gesetzeskonform und gewaltfrei abläuft? <font color = green>Pufin</font> war jahrlang <font color = green>selbqt</font> beim Geheimdienst. Ihm so eine Navalny-Dummheit pauschal zu unterstellen ist schon beinahe als äußerst naiv zu bewerten. Diese perfide Art, wie seit Jahren gegen Russland gehetzt wird, ist äußerst befremdlich. Und ja, natürlich steckt da eine Strategie <font color = green>dahintter</font>. Wer das noch nicht erkannt hat, sollte dann langsam doch mal anfangen sich zu informieren.",0.017310619354248047,0.5784534811973572,0.0,1.0,0.0,366.0,"Successful"
"Ich weiß schon, warum ich mir <font color = red>diese</font> Sendung seit längerem nicht <font color = red>mehr</font> <font color = red>antue</font>.","Ich weiß schon, warum ich mir <font color = green>diwse</font> Sendung seit längerem nicht <font color = green>meuhr</font> <font color = green>atnue</font>.",0.0013996362686157227,0.6118573546409607,0.0,1.0,0.0,65.0,"Successful"
"Tzz, tzz, tzz.... Ich sehe hingegen mehr U60, die <font color = red>sich</font> nicht an die Maßnahmen <font color = red>halten</font> (wollen). Wohl sehr regional und <font color = red>klar</font> <font color = red>subjektiv</font> zu <font color = red>bewerten</font>.","Tzz, tzz, tzz.... Ich sehe hingegen mehr U60, die <font color = green>soch</font> nicht an die Maßnahmen <font color = green>hlalten</font> (wollen). Wohl sehr regional und <font color = green>klwr</font> <font color = green>sAubjektiv</font> zu <font color = green>bwwerten</font>.",0.003545522689819336,0.6889432668685913,0.0,1.0,0.0,163.0,"Successful"
"Warum vergleichen wir uns wiedermal mit anderen? Wir sollten die „Freiheit“ doch genieße und nicht in Frage stellen solange es mit bedacht und mit aller nötigen Sorgfalt angenommen wird. Wir können doch sehr froh darüber sein, dass es möglich ist, etwas zur Normalität über zu gehen im Gegensatz zu anderen Ländern & Städten. Man sollte auch nicht vergessen das der Fußball in Deutschland ein enormer Wirtschaftsfaktor ist. Andere Konzerne wurden doch sich mit Millionen € geholfen wurde... das die Gehälter sehr hoch sind liegt mit <font color = red>Sicherheit</font> nicht an <font color = red>Corona</font> und sonstiges. Die Manager in den <font color = red>Konzernen</font> werden sicherlich <font color = red>auch</font> <font color = red>Nicht</font> auf alles verzichten!","Warum vergleichen wir uns wiedermal mit anderen? Wir sollten die „Freiheit“ doch genieße und nicht in Frage stellen solange es mit bedacht und mit aller nötigen Sorgfalt angenommen wird. Wir können doch sehr froh darüber sein, dass es möglich ist, etwas zur Normalität über zu gehen im Gegensatz zu anderen Ländern & Städten. Man sollte auch nicht vergessen das der Fußball in Deutschland ein enormer Wirtschaftsfaktor ist. Andere Konzerne wurden doch sich mit Millionen € geholfen wurde... das die Gehälter sehr hoch sind liegt mit <font color = green>Sucherheit</font> nicht an <font color = green>Corkna</font> und sonstiges. Die Manager in den <font color = green>Konezrnen</font> werden sicherlich <font color = green>abuch</font> <font color = green>Nicut</font> auf alles verzichten!",0.0017433762550354004,0.6017966270446777,0.0,1.0,0.0,183.0,"Successful"
