"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Aber <font color = red>die</font> deutsche Industrie an <font color = red>die</font> chinesen <font color = red>verkaufen</font>. Das <font color = red>sind</font> mir <font color = red>die</font> richtigen","Aber <font color = red>das</font> deutsche Industrie an <font color = red>ne</font> chinesen <font color = red>verkauft</font>. Das <font color = red>sollen</font> mir <font color = red>der</font> richtigen",0.003839433193206787,0.36948370933532715,0.0,0.0,0.0,45.0,"Failed"
"@USER paint it red","@USER paint it red",0.17528361082077026,0.17528361082077026,0.0,0.0,0.0,1.0,"Failed"
"Sie <font color = red>wissen</font> schon dass <font color = red>dies</font> in der Konsequenz <font color = red>vielen</font> <font color = red>Menschen</font> die sich schutzlos infizieren <font color = red>das</font> Leben kosten wird ?","Sie <font color = red>ahn</font> schon dass <font color = red>diese</font> in der Konsequenz <font color = red>der</font> <font color = red>Leute</font> die sich schutzlos infizieren <font color = red>Ihr</font> Leben kosten wird ?",0.0025359392166137695,0.014051973819732666,0.0,0.0,0.0,55.0,"Failed"
"@USER Pest <font color = red>und</font> Cholera.","@USER Pest <font color = red>Und</font> Cholera.",0.22901761531829834,0.2290184497833252,0.0,0.0,0.0,4.0,"Failed"
"@USER und mit Maßnahmen <font color = red>auch</font>. Verzweifelte die um <font color = red>ihre</font> Existenz <font color = red>kämpften</font> und kämpfen....","@USER und mit Maßnahmen <font color = green>etc</font>. Verzweifelte die um <font color = green>ne</font> Existenz <font color = green>gekämpft</font> und kämpfen....",0.008133471012115479,0.8576492667198181,0.0,1.0,0.0,21.0,"Successful"
"@USER wer <font color = red>sind</font> <font color = red>denn</font> <font color = red>die</font> reichen Eltern?","@USER wer <font color = red>ist</font> <font color = red>doch</font> <font color = red>der</font> reichen Eltern?",0.004338085651397705,0.06040126085281372,0.0,0.0,0.0,30.0,"Failed"
"@USER Ähnluches vermute <font color = red>ich</font> <font color = red>auch</font>. Kein Land <font color = red>der</font> Welt würde <font color = red>jemals</font> diese exorbitant <font color = red>hohen</font> Schulden begleichen können.","@USER Ähnluches vermute <font color = red>das</font> <font color = red>sehr</font>. Kein Land <font color = red>aufs</font> Welt würde <font color = red>endlich</font> diese exorbitant <font color = red>n</font> Schulden begleichen können.",0.00164872407913208,0.055599749088287354,0.0,0.0,0.0,79.0,"Failed"
"Abgesehen davon werden alte Autoreifen <font color = red>als</font> <font color = red>Brennstoff</font> für die Betonproduktion benutzt. Diese kann man <font color = red>aber</font> <font color = red>runderneuern</font>, und die Kautschukplantagen sind auch problematisch. Hintergrund: https://<font color = red>www</font>.<font color = red>ardmediathek</font>.<font color = red>de</font>/ard/<font color = red>video</font>/die-story/schmutzige-reifen-ein-milliardengeschaeft/wdr-fernsehen/Y3JpZDovL3dkci5kZS9CZWl0cmFnLTBjMmFlNGJjLTg4NGItNGJkMi1iZTIyLTMwZTlkZjAwNjNmYQ/","Abgesehen davon werden alte Autoreifen <font color = red>anstatt</font> <font color = red>Kraftstoff</font> für die Betonproduktion benutzt. Diese kann man <font color = red>dann</font> <font color = red>machen</font>, und die Kautschukplantagen sind auch problematisch. Hintergrund: https://<font color = red>plus</font>.<font color = red>sda</font>.<font color = red>ch</font>/ard/<font color = red>nachrichten</font>/die-story/schmutzige-reifen-ein-milliardengeschaeft/wdr-fernsehen/Y3JpZDovL3dkci5kZS9CZWl0cmFnLTBjMmFlNGJjLTg4NGItNGJkMi1iZTIyLTMwZTlkZjAwNjNmYQ/",0.001770615577697754,0.003298342227935791,0.0,0.0,0.0,205.0,"Failed"
"@USER Das stimmt @USER <font color = red>aber</font> mit <font color = red>einem</font> <font color = red>Unterschied</font>: Herr Weinberg ist deutlich <font color = red>besser</font> informiert <font color = red>als</font> D.T. ...","@USER Das stimmt @USER <font color = red>Aber</font> mit <font color = red>den</font> <font color = red>Trost</font>: Herr Weinberg ist deutlich <font color = red>bessere</font> informiert <font color = red>wie</font> D.T. ...",0.0018186569213867188,0.16773587465286255,0.0,0.0,0.0,46.0,"Failed"
"@MEDIUM <font color = red>ich</font> <font color = red>hoffe</font> <font color = red>es</font> <font color = red>bleibt</font> <font color = red>wie</font> <font color = red>es</font> <font color = red>ist</font>. Biden bedeutet Krieg. Siehe Friedensnobelpreisträger.Trump <font color = red>hat</font> geliefert, <font color = red>dafür</font> <font color = red>würde</font> <font color = red>er</font> gewählt","@MEDIUM <font color = red>Ihnen</font> <font color = red>wünsche</font> <font color = red>Alles</font> <font color = red>Erfolg</font> <font color = red>weil</font> <font color = red>Alles</font> <font color = red>wird</font>. Biden bedeutet Krieg. Siehe Friedensnobelpreisträger.Trump <font color = red>wurde</font> geliefert, <font color = red>sonst</font> <font color = red>werdet</font> <font color = red>der</font> gewählt",0.0016738176345825195,0.08985352516174316,0.0,0.0,0.0,215.0,"Failed"
"Was nützt <font color = red>das</font> Labern?","Was nützt <font color = red>seinen</font> Labern?",0.08249789476394653,0.4447399973869324,0.0,0.0,0.0,10.0,"Failed"
"Müsst ihr immer diesen A... einladen? Sein Sprech ist wie eine <font color = green>Kopie</font> des tRumpeltiers. Ein Grund für mich, nicht einzuschalten. Habe den letztens in der Phoenix Runde erlebt.","Müsst ihr immer diesen A... einladen? Sein Sprech ist wie eine <font color = red>Glocke</font> des tRumpeltiers. Ein Grund für mich, nicht einzuschalten. Habe den letztens in der Phoenix Runde erlebt.",0.0744558572769165,0.5243775248527527,1.0,0.0,1.0,5.0,"Successful"
"Hackt nicht nimmer auf <font color = red>den</font> Fussball rum. Bei allem Sportarten sind wieder Zuschauer erlaubt. Hygienekonzept vorausgesetzt.","Hackt nicht nimmer auf <font color = green>der</font> Fussball rum. Bei allem Sportarten sind wieder Zuschauer erlaubt. Hygienekonzept vorausgesetzt.",0.16600316762924194,0.5557634234428406,0.0,1.0,0.0,30.0,"Successful"
"@MEDIUM Die Sichtweise <font color = red>von</font> Herrn Spenner <font color = red>wirkt</font> <font color = red>doch</font> <font color = red>sehr</font> vernünftig, <font color = red>denke</font> ich.","@MEDIUM Die Sichtweise <font color = red>zum</font> Herrn Spenner <font color = red>liest</font> <font color = red>noch</font> <font color = red>mal</font> vernünftig, <font color = red>glaube</font> ich.",0.0009241700172424316,0.03702414035797119,0.0,0.0,0.0,48.0,"Failed"
"haha <font color = green>sucht</font> man schon Ausreden für die völlig Dumme Berichterstattung der letzten Wochen...?","haha <font color = red>kannte</font> man schon Ausreden für die völlig Dumme Berichterstattung der letzten Wochen...?",0.08213716745376587,0.5375788807868958,1.0,0.0,1.0,16.0,"Successful"
"@USER weil <font color = red>er</font> <font color = red>es</font> kann. 🤷🏻‍♂️","@USER weil <font color = green>ihn</font> <font color = green>sich</font> kann. 🤷🏻‍♂️",0.04939168691635132,0.6724948287010193,0.0,1.0,0.0,7.0,"Successful"
"@USER <font color = red>man</font> man mal, <font color = red>die</font> Impfungen laufen über Jahre, <font color = red>die</font> <font color = red>lief</font> in schnelllauf","@USER <font color = red>Das</font> man mal, <font color = red>Deine</font> Impfungen laufen über Jahre, <font color = red>was</font> <font color = red>haben</font> in schnelllauf",0.002346217632293701,0.23322820663452148,0.0,0.0,0.0,28.0,"Failed"
"Es <font color = red>ist</font> traurig, dass ein Austritt aus diesem Abkommen über 3 Jahre <font color = red>gedauert</font> hat und ein Beitritt direkt am 1. Amtstag von Biden wieder <font color = red>möglich</font> sein soll. <font color = red>Das</font> wird ein trauriger Tag für alle Amerikaner sein, die dann <font color = red>ebenfalls</font> unter einer deutlich höheren Steuerlast leiden müssen. <font color = red>Wir</font> Deutschen müssen diese Klimahysterie <font color = red>ja</font> <font color = red>schon</font> <font color = red>ab</font> dem 1. Januar gnadenlos im Geldbeutel spüren!","Es <font color = green>wird</font> traurig, dass ein Austritt aus diesem Abkommen über 3 Jahre <font color = green>Laufzeit</font> hat und ein Beitritt direkt am 1. Amtstag von Biden wieder <font color = green>wahrscheinlich</font> sein soll. <font color = green>Was</font> wird ein trauriger Tag für alle Amerikaner sein, die dann <font color = green>demnächst</font> unter einer deutlich höheren Steuerlast leiden müssen. <font color = green>Alles</font> Deutschen müssen diese Klimahysterie <font color = green>so</font> <font color = green>so</font> <font color = green>aus</font> dem 1. Januar gnadenlos im Geldbeutel spüren!",0.023196399211883545,0.5289924144744873,0.0,1.0,0.0,208.0,"Successful"
"@USER und was ist Ihre Lösung 😒 <font color = red>ein</font> e auto kann immerhin <font color = red>einen</font> Kreislauf erzeugen <font color = red>und</font> co2 neutral fahren 🤔 Mit dem Rest sind wir im Einklang","@USER und was ist Ihre Lösung 😒 <font color = red>sein</font> e auto kann immerhin <font color = red>xid</font> Kreislauf erzeugen <font color = red>sondern</font> co2 neutral fahren 🤔 Mit dem Rest sind wir im Einklang",0.05262702703475952,0.4191247224807739,0.0,0.0,0.0,39.0,"Failed"
"@USER so <font color = red>wie</font> <font color = red>A</font>. Merkel","@USER so <font color = red>für</font> <font color = red>O</font>. Merkel",0.023234903812408447,0.31331807374954224,0.0,0.0,0.0,11.0,"Failed"
"Die Politik <font color = red>der</font> Administration Trump war in <font color = red>der</font> <font color = red>Tat</font> nicht schlecht (Friedensinitiative Nahost, Handelspolitik, Wirtschaftspolitik vor Corona,...), <font color = red>aber</font> <font color = red>diese</font> polemisierende <font color = red>Art</font> spaltet zu <font color = red>sehr</font> das Land.","Die Politik <font color = green>ihrer</font> Administration Trump war in <font color = green>die</font> <font color = green>Medien</font> nicht schlecht (Friedensinitiative Nahost, Handelspolitik, Wirtschaftspolitik vor Corona,...), <font color = green>oder</font> <font color = green>dieses</font> polemisierende <font color = green>Haltung</font> spaltet zu <font color = green>gerne</font> das Land.",0.0024611353874206543,0.6062676906585693,0.0,1.0,0.0,115.0,"Successful"
"@USER wir wissen doch alle wo dieser Kampfstoff <font color = red>herkommt</font> und wer Putin ist wenn nicht schaust du mal <font color = red>nach</font> in google bekommst du die Antwort😉","@USER wir wissen doch alle wo dieser Kampfstoff <font color = green>sitzt</font> und wer Putin ist wenn nicht schaust du mal <font color = green>ab</font> in google bekommst du die Antwort😉",0.0332036018371582,0.6870176196098328,0.0,1.0,0.0,50.0,"Successful"
"@USER Die ist nicht „mysteriös“, <font color = green>die</font> <font color = green>ist</font> süchtig <font color = green>nach</font> Aufmerksamkeit und Anerkennung. <font color = green>Deshalb</font> <font color = green>inszeniert</font> <font color = green>die</font> sich seit <font color = green>Monaten</font> für einen 7 <font color = green>Tage</font> Aufenthalt im Krankenhaus in sämtliche Medien. 🤣🤷🏻‍♀️😈🤦🏻‍♀️","@USER Die ist nicht „mysteriös“, <font color = green>dies</font> <font color = green>wäre</font> süchtig <font color = green>zu</font> Aufmerksamkeit und Anerkennung. <font color = green>Zwar</font> <font color = green>habe</font> <font color = green>eine</font> sich seit <font color = green>Wochen</font> für einen 7 <font color = green>Tagen</font> Aufenthalt im Krankenhaus in sämtliche Medien. 🤣🤷🏻‍♀️😈🤦🏻‍♀️",0.009502768516540527,0.4849112629890442,1.0,1.0,1.0,94.0,"Failed"
"Ja <font color = red>leider</font> haben wir einen anderen Blick - viele konservative Amerikaner spricht Trump <font color = red>tatsächlich</font> an - so <font color = red>bleibt</font> <font color = red>nur</font> abwarten... Wenngleich ein Triumph Trump <font color = red>ein</font> seltsames <font color = red>Verständnis</font> von Demokratie <font color = red>zeigen</font> <font color = red>wird</font>, so <font color = red>oder</font> so ...","Ja <font color = red>dann</font> haben wir einen anderen Blick - viele konservative Amerikaner spricht Trump <font color = red>falsch</font> an - so <font color = red>gesagt</font> <font color = red>wieder</font> abwarten... Wenngleich ein Triumph Trump <font color = red>das</font> seltsames <font color = red>Interesse</font> von Demokratie <font color = red>bedienen</font> <font color = red>will</font>, so <font color = red>und</font> so ...",0.0019748806953430176,0.04300934076309204,0.0,0.0,0.0,186.0,"Failed"
"Jaenicke,<font color = green>cder</font> scheinheilige Gutmensch <font color = green>und</font> Vielflieger😶","Jaenicke,<font color = green>de</font> scheinheilige Gutmensch <font color = green>sowie</font> Vielflieger😶",0.005169391632080078,0.01230555772781372,1.0,1.0,1.0,6.0,"Failed"
"@USER ne 🙈","@USER ne 🙈",0.4767342209815979,0.4767342209815979,0.0,0.0,0.0,1.0,"Failed"
"@USER Selbstverständlich. <font color = red>Wobei</font> auch hier das Geld nichts <font color = red>bringt</font>, wenn man viele Sachen aktuell gar nicht machen kann. Unabhängig davon, wie <font color = red>viel</font> Mitleid man persönlich <font color = red>vielleicht</font> für <font color = red>solche</font> Personengruppen empfindet.","@USER Selbstverständlich. <font color = green>Solange</font> auch hier das Geld nichts <font color = green>hat</font>, wenn man viele Sachen aktuell gar nicht machen kann. Unabhängig davon, wie <font color = green>dieses</font> Mitleid man persönlich <font color = green>schon</font> für <font color = green>irgendwelche</font> Personengruppen empfindet.",0.006309866905212402,0.697425365447998,0.0,1.0,0.0,153.0,"Successful"
"@USER ein Jahr im Leben eines jungen Menschen ist genauso viel wert wie <font color = red>ein</font> <font color = red>Jahr</font> im <font color = red>Leben</font> eines älteren Menschen.","@USER ein Jahr im Leben eines jungen Menschen ist genauso viel wert wie <font color = red>ihr</font> <font color = red>Leben</font> im <font color = red>Lebens</font> eines älteren Menschen.",0.000935971736907959,0.0014603734016418457,0.0,0.0,0.0,34.0,"Failed"
"@MEDIUM ich höre immer wenn <font color = red>es</font> <font color = red>um</font> Kirche <font color = red>und</font> glauben <font color = red>geht</font>. Danke <font color = red>für</font> <font color = red>ihren</font> <font color = red>Kommentar</font>. Sind <font color = red>es</font> für sie zu wenig <font color = red>Leute</font> die hinter der Religion stehen. Bei dem <font color = red>Thema</font>. Dann <font color = red>alles</font> Gute.","@MEDIUM ich höre immer wenn <font color = red>Sie</font> <font color = red>nach</font> Kirche <font color = red>sondern</font> glauben <font color = red>gehört</font>. Danke <font color = red>wegen</font> <font color = red>Ihrer</font> <font color = red>Kommentare</font>. Sind <font color = red>s</font> für sie zu wenig <font color = red>Menschen</font> die hinter der Religion stehen. Bei dem <font color = red>Gott</font>. Dann <font color = red>viel</font> Gute.",0.003534972667694092,0.08001434803009033,0.0,0.0,0.0,110.0,"Failed"
"@USER Wie <font color = green>kann</font> man dem Schwätzer Recht geben? Windmühlen in unseren Vorgärten, <font color = green>wie</font> bekloppt muss <font color = green>man</font> sein so etwas zu fordern? Stabile und sichere Energie <font color = green>Versorgung</font> bietet <font color = green>das</font> alles nicht und verschandelt unsere <font color = green>schönen</font> Landschaften, macht <font color = green>die</font> Menschen krank und ist in Wirklichkeit nicht CO2 <font color = green>frei</font>! Nur Atomkraft sichert <font color = green>unsere</font> Zukunft und ist CO2 frei, damit gut für das Klima!","@USER Wie <font color = red>dürfte</font> man dem Schwätzer Recht geben? Windmühlen in unseren Vorgärten, <font color = red>Wie</font> bekloppt muss <font color = red>dieser</font> sein so etwas zu fordern? Stabile und sichere Energie <font color = red>weise</font> bietet <font color = red>s</font> alles nicht und verschandelt unsere <font color = red>wunderbare</font> Landschaften, macht <font color = red>einen</font> Menschen krank und ist in Wirklichkeit nicht CO2 <font color = red>freien</font>! Nur Atomkraft sichert <font color = red>Deine</font> Zukunft und ist CO2 frei, damit gut für das Klima!",0.013572454452514648,0.507175624370575,1.0,0.0,1.0,145.0,"Successful"
"Biden <font color = red>gewinnt</font>, Corona <font color = red>wird</font> weggehen, Amerika wird reich,k alle bekommen ARbeit und die Welt <font color = red>wird</font> <font color = red>schön</font>. Also was solls","Biden <font color = red>gesagt</font>, Corona <font color = red>wollt</font> weggehen, Amerika wird reich,k alle bekommen ARbeit und die Welt <font color = red>spricht</font> <font color = red>verrückt</font>. Also was solls",0.003588855266571045,0.2638319730758667,0.0,0.0,0.0,57.0,"Failed"
"War <font color = red>ein</font> <font color = red>sehr</font> interessante Diskussion gestern Abend!! 👍🏻 Die Spannung steigt!!","War <font color = green>eines</font> <font color = green>en</font> interessante Diskussion gestern Abend!! 👍🏻 Die Spannung steigt!!",0.07802236080169678,0.8792779445648193,0.0,1.0,0.0,33.0,"Successful"
"Ich glaube Übergewicht / <font color = red>Alkohol</font>/ rauchen <font color = red>sind</font> <font color = red>größere</font> Nebenwirkungen","Ich glaube Übergewicht / <font color = red>Trinken</font>/ rauchen <font color = red>werden</font> <font color = red>stärkere</font> Nebenwirkungen",0.002169191837310791,0.0041345953941345215,0.0,0.0,0.0,34.0,"Failed"
"In dieser <font color = red>Sachlage</font> darf man die Aussage von George Friedman <font color = red>definitv</font> nicht außer Acht zu lassen: ""Für die Vereinigten Staaten ist <font color = red>es</font> <font color = red>das</font> Hauptziel, dass deutsches Kapital und deutsche Technologien und <font color = red>die</font> russischen <font color = red>Rohstoff-Ressourcen</font> und die russische Arbeitskraft sich zu einer einzigartigen Kombination verbinden, die die USA seit <font color = red>einem</font> Jahrhundert zu verhindern versuchen."" Bühnenauftritt u.a. auf Youtube: George Friedman @The <font color = red>Chicago</font> Council on Global Affairs 2015 Nochmal: ""die die USA seit einem Jahrhundert zu <font color = red>verhindern</font> versuchen."" Hier werden Think-Tanks bezahlt, um eben genau dies zu verhindern. Da sitzen Leute, <font color = red>die</font> sich den <font color = red>ganzen</font> Tag lang über nichts anderes Gedanken machen <font color = red>als</font> <font color = red>einen</font> <font color = red>Keil</font> zwischen die deutsch-russischen Beziehungen zu treiben. Bzw. Strategien dafür auszuarbeiten. Und das ist nicht unbekannt aber aus der deutschen Regierung hat <font color = red>beinahe</font> niemand <font color = red>den</font> Mut dies anzusprechen. Hier steckt sehr viel Geld, Macht und geostrategische Interessen hinter. Glaubt hier ernsthaft irgendjemand, dass dass alles treu gesetzeskonform und gewaltfrei abläuft? Putin war jahrlang <font color = red>selbst</font> beim Geheimdienst. Ihm so eine Navalny-Dummheit pauschal zu unterstellen ist schon beinahe als äußerst naiv zu bewerten. Diese perfide Art, wie seit Jahren gegen Russland gehetzt wird, ist äußerst befremdlich. Und ja, natürlich steckt da eine Strategie <font color = red>dahinter</font>. Wer das noch nicht erkannt hat, sollte dann langsam doch mal anfangen sich zu informieren.","In dieser <font color = green>Person</font> darf man die Aussage von George Friedman <font color = green>aber</font> nicht außer Acht zu lassen: ""Für die Vereinigten Staaten ist <font color = green>Dein</font> <font color = green>Dein</font> Hauptziel, dass deutsches Kapital und deutsche Technologien und <font color = green>Deine</font> russischen <font color = green>Rohstoffe</font> und die russische Arbeitskraft sich zu einer einzigartigen Kombination verbinden, die die USA seit <font color = green>dem</font> Jahrhundert zu verhindern versuchen."" Bühnenauftritt u.a. auf Youtube: George Friedman @The <font color = green>Senior</font> Council on Global Affairs 2015 Nochmal: ""die die USA seit einem Jahrhundert zu <font color = green>fangen</font> versuchen."" Hier werden Think-Tanks bezahlt, um eben genau dies zu verhindern. Da sitzen Leute, <font color = green>das</font> sich den <font color = green>kompletten</font> Tag lang über nichts anderes Gedanken machen <font color = green>wie</font> <font color = green>die</font> <font color = green>Lücke</font> zwischen die deutsch-russischen Beziehungen zu treiben. Bzw. Strategien dafür auszuarbeiten. Und das ist nicht unbekannt aber aus der deutschen Regierung hat <font color = green>eben</font> niemand <font color = green>die</font> Mut dies anzusprechen. Hier steckt sehr viel Geld, Macht und geostrategische Interessen hinter. Glaubt hier ernsthaft irgendjemand, dass dass alles treu gesetzeskonform und gewaltfrei abläuft? Putin war jahrlang <font color = green>nur</font> beim Geheimdienst. Ihm so eine Navalny-Dummheit pauschal zu unterstellen ist schon beinahe als äußerst naiv zu bewerten. Diese perfide Art, wie seit Jahren gegen Russland gehetzt wird, ist äußerst befremdlich. Und ja, natürlich steckt da eine Strategie <font color = green>voller</font>. Wer das noch nicht erkannt hat, sollte dann langsam doch mal anfangen sich zu informieren.",0.017310619354248047,0.5199036598205566,0.0,1.0,0.0,329.0,"Successful"
"Ich <font color = red>weiß</font> <font color = red>schon</font>, warum <font color = red>ich</font> <font color = red>mir</font> <font color = red>diese</font> Sendung seit längerem nicht mehr antue.","Ich <font color = red>weißt</font> <font color = red>eigentlich</font>, warum <font color = red>mir</font> <font color = red>ihr</font> <font color = red>dieses</font> Sendung seit längerem nicht mehr antue.",0.0013996362686157227,0.005982816219329834,0.0,0.0,0.0,48.0,"Failed"
