"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Dieses Thema,<font color = red>wird</font> <font color = red>zur</font> <font color = red>Zeit</font> <font color = red>auch</font> <font color = red>im</font> Bundestag,in der Befragung <font color = red>der</font> Bundesregierung, behandelt,! https://t.<font color = red>co</font>/cBgiBUyikP","Dieses Thema,<font color = red>wäre</font> <font color = red>nun</font> <font color = red>auch</font> <font color = red>wieder</font> <font color = red>Vom</font> Bundestag,in der Befragung <font color = red>meiner</font> Bundesregierung, behandelt,! https://t.<font color = red>at</font>/cBgiBUyikP",0.03234010934829712,0.050127506256103516,0.0,0.0,0.0,232.0,"Failed"
"Dann,<font color = red>Du</font> <font color = red>vom</font> Jobcenter,in Berufe <font color = red>und</font> später in Tätigkeiten,<font color = red>die</font> Deinen Beruf nicht entsprechen <font color = red>und</font> <font color = red>immer</font> Preiswerter(<font color = red>niedrigeren</font> Stundenlohn)vermittelt wirst,weil <font color = red>die</font> Regierung,das Recht <font color = red>der</font> Zumutbarkeit abgeschafft,<font color = red>hatte</font>!  <font color = red>Unterwirfst</font> <font color = red>Du</font> Dich dieser Entwertung? https://t.co/myv35ZlYRY","Dann,<font color = red>Gott</font> <font color = red>liebe</font> Jobcenter,in Berufe <font color = red>die</font> später in Tätigkeiten,<font color = red>mir</font> Deinen Beruf nicht entsprechen [<font color = red>UNK</font>] <font color = red>deren</font> Preiswerter(<font color = red>niedriger</font> Stundenlohn)vermittelt wirst,weil <font color = red>Dich</font> Regierung,das Recht <font color = red>ist</font> Zumutbarkeit abgeschafft,<font color = red>die</font>!  <font color = red>Gnaden</font> <font color = red>te</font> Dich dieser Entwertung? https://t.co/myv35ZlYRY",0.06614810228347778,0.1870695948600769,0.0,0.0,0.0,425.0,"Failed"
"Wenn Du Dir Deine von <font color = red>der</font> Regierung <font color = red>garantierte</font> freie Berufsbildung,<font color = red>einen</font> Beruf erlent hast,in der Jugend auch <font color = red>dieser</font> Tätigkeit nachgehen <font color = red>kannst</font>,<font color = red>später</font> <font color = red>im</font> Alter <font color = red>kein</font> Job in Deinen Beruf findest?  <font color = red>Du</font> stellst <font color = red>Dich</font> <font color = red>dem</font> Jobcenter ,<font color = red>Arbeitsvermittlung</font> <font color = red>zur</font> Verfügung?","Wenn Du Dir Deine von <font color = red>Berufs</font> Regierung <font color = red>für</font> freie Berufsbildung,<font color = red>keinen</font> Beruf erlent hast,in der Jugend auch <font color = red>nicht</font> Tätigkeit nachgehen <font color = red>würde</font>,<font color = red>vielleicht</font> <font color = red>als</font> Alter <font color = red>ohne</font> Job in Deinen Beruf findest?  [<font color = red>UNK</font>] stellst <font color = red>halt</font> <font color = red>dann</font> Jobcenter ,<font color = red>und</font> <font color = red>keiner</font> Verfügung?",0.04440087080001831,0.09205055236816406,0.0,0.0,0.0,321.0,"Failed"
"Test,ob ich auch <font color = red>hier</font> gesperrt <font color = red>bin</font>,<font color = red>ich</font> habe gelesen auch Twitter wurde <font color = red>von</font> Facebook übernommen?","Test,ob ich auch <font color = red>so</font> gesperrt <font color = red>wurde</font>,<font color = red>der</font> habe gelesen auch Twitter wurde [<font color = red>UNK</font>] Facebook übernommen?",0.039727866649627686,0.06270283460617065,0.0,0.0,0.0,111.0,"Failed"
"Ach <font color = red>ja</font>,<font color = red>den</font> Eltern fehlt <font color = red>eine</font> Schraube!","Ach <font color = red>Mann</font>,<font color = red>dem</font> Eltern fehlt <font color = red>ne</font> Schraube!",0.060719311237335205,0.14079618453979492,0.0,0.0,0.0,64.0,"Failed"
"Prinz Harry wankt noch zwischen Black Panther und John Bercow,  wir <font color = red>werden</font> sehen <font color = red>welcher</font> Name angesagt ist!  Megan denkt <font color = red>ja</font>,<font color = red>es</font> wurde <font color = red>eine</font> Tochter,<font color = red>aber</font> so genau kann man dies ja Heutzutage <font color = red>nicht</font> mehr sagen!  <font color = red>Trotzdem</font> herzlichen Glückwunsch!","Prinz Harry wankt noch zwischen Black Panther und John Bercow,  wir <font color = green>werdet</font> sehen <font color = green>dieser</font> Name angesagt ist!  Megan denkt <font color = green>he</font>,<font color = green>der</font> wurde <font color = green>ne</font> Tochter,[<font color = green>UNK</font>] so genau kann man dies ja Heutzutage <font color = green>keiner</font> mehr sagen!  [<font color = green>UNK</font>] herzlichen Glückwunsch!",0.2839081883430481,0.5015643835067749,0.0,1.0,0.0,313.0,"Successful"
"@Freemynded_ Alle <font color = red>Absolutistischen</font> Religionen,<font color = red>wie</font> Islam,Katholizismus, <font color = red>wollen</font> mit Ihren Glauben,die Welt retten!  Das die Menschen nicht <font color = red>erkennen</font>,<font color = red>welch</font> Destruktive Lehre,hinter diesen Glauben,steckt!  Der <font color = red>Glaube</font> <font color = red>wird</font> in Schutz <font color = red>genommen</font>,trotzt <font color = red>das</font> Imame <font color = red>zur</font> Gewalt aufrufen!","@Freemynded_ Alle <font color = red>euren</font> Religionen,<font color = red>ihr</font> Islam,Katholizismus, <font color = red>Gott</font> mit Ihren Glauben,die Welt retten!  Das die Menschen nicht <font color = red>können</font>,<font color = red>der</font> Destruktive Lehre,hinter diesen Glauben,steckt!  Der <font color = red>Glauben</font> <font color = red>werden</font> in Schutz <font color = red>nimmt</font>,trotzt <font color = red>da</font> Imame <font color = red>aus</font> Gewalt aufrufen!",0.23382943868637085,0.3876144289970398,0.0,0.0,0.0,273.0,"Failed"
"https://t.<font color = red>co</font>/QQYUmTLfX5","https://t.<font color = red>sn</font>/QQYUmTLfX5",0.022695720195770264,0.0262528657913208,0.0,0.0,0.0,43.0,"Failed"
"Aber dann <font color = red>nur</font> mit der CGM,  24 Tage/Jahr Urlaub,<font color = red>den</font> <font color = red>niedrigsten</font> Stundentariflohn,<font color = red>eine</font> <font color = red>gute</font> <font color = red>Arbeitgeber</font> Gewerkschaft! https://t.<font color = red>co</font>/lRTTVBTX8b","Aber dann <font color = red>raus</font> mit der CGM,  24 Tage/Jahr Urlaub,<font color = red>diesen</font> <font color = red>ganzen</font> Stundentariflohn,<font color = red>diese</font> <font color = red>kleine</font> <font color = red>alte</font> Gewerkschaft! https://t.<font color = red>int</font>/lRTTVBTX8b",0.05078607797622681,0.1390855312347412,0.0,0.0,0.0,270.0,"Failed"
"Nun <font color = red>zum</font> Unmut <font color = red>der</font> AfD,  <font color = red>war</font> <font color = red>es</font> <font color = red>kein</font> Kantholz oder Knüppel,<font color = red>nach</font> Videoaufzeichnung, war es <font color = red>einer</font> <font color = red>der</font> drei  <font color = red>der</font> Ihm in den Rücken gesprungen ist!  Am Boden <font color = red>zog</font> <font color = red>er</font> <font color = red>sich</font> die Verletzungen zu!!  Niemand trat nach,   also <font color = red>alles</font> Normal ? https://t.co/yEp3EpuBJ8","Nun <font color = red>ja</font> Unmut <font color = red>dieser</font> AfD,  <font color = red>so</font> <font color = red>mal</font> <font color = red>ne</font> Kantholz oder Knüppel,<font color = red>in</font> Videoaufzeichnung, war es <font color = red>ne</font> <font color = red>Menschen</font> drei  <font color = red>so</font> Ihm in den Rücken gesprungen ist!  Am Boden <font color = red>ließ</font> <font color = red>und</font> <font color = red>ihm</font> die Verletzungen zu!!  Niemand trat nach,   also <font color = red>wer</font> Normal ? https://t.co/yEp3EpuBJ8",0.16494107246398926,0.43010056018829346,0.0,0.0,0.0,411.0,"Failed"
"In Ostfriesland? https://t.<font color = red>co</font>/Pw9xvercCn","In Ostfriesland? https://t.<font color = red>stre</font>/Pw9xvercCn",0.01556551456451416,0.017689764499664307,0.0,0.0,0.0,49.0,"Failed"
"Das immer der kleinste,die größte Schnauze hat!  Und starren kann er bei jeder Talkrunde,als <font color = red>ob</font> er eine Giftschlange beschwören will! https://t.co/r84TDsQlDp","Das immer der kleinste,die größte Schnauze hat!  Und starren kann er bei jeder Talkrunde,als <font color = green>wäre</font> er eine Giftschlange beschwören will! https://t.co/r84TDsQlDp",0.462401807308197,0.5053704977035522,0.0,1.0,0.0,50.0,"Successful"
"Unserer   eigenen Überlegungen <font color = red>nachgehen</font>,auf unsere eigenen Gedanken verlassend!  Denn wir alle <font color = red>sind</font> <font color = red>ja</font> <font color = red>nicht</font> Doof,<font color = red>vielleicht</font> ein bischen dumm,weil nicht gut informiert!  <font color = red>Lasst</font> <font color = red>uns</font> unsere Welt gestalten und unser Glück selbst <font color = red>bestimmen</font>!  <font color = red>Prost</font> 2019  Joachim wendt","Unserer   eigenen Überlegungen <font color = red>skraft</font>,auf unsere eigenen Gedanken verlassend!  Denn wir alle <font color = red>können</font> <font color = red>doch</font> <font color = red>so</font> Doof,<font color = red>nicht</font> ein bischen dumm,weil nicht gut informiert!  <font color = red>Wesen</font> <font color = red>die</font> unsere Welt gestalten und unser Glück selbst <font color = red>haben</font>!  <font color = red>Hans</font> 2019  Joachim wendt",0.14570653438568115,0.3230438232421875,0.0,0.0,0.0,253.0,"Failed"
"Prost Neujahr,<font color = red>verbunden</font> <font color = red>mit</font> <font color = red>den</font> besten Wünschenzum <font color = red>Beispiel</font> Gesundheit,Glück,  Zufriedenheit,Erfolg aber auch Geruhsame <font color = red>sowie</font> Ereignisreiche <font color = red>Erlebnisse</font> mit <font color = red>der</font> Familie!  Vieles kommt nicht von allein,sondern man <font color = red>muss</font> <font color = red>es</font> schon <font color = red>anregen</font>!  Joachim Wendt","Prost Neujahr,<font color = red>ganz</font> <font color = red>mir</font> <font color = red>Gottes</font> besten Wünschenzum <font color = red>allen</font> Gesundheit,Glück,  Zufriedenheit,Erfolg aber auch Geruhsame <font color = red>Ein</font> Ereignisreiche <font color = red>s</font> mit <font color = red>euer</font> Familie!  Vieles kommt nicht von allein,sondern man <font color = red>weiss</font> <font color = red>muß</font> schon <font color = red>sagen</font>!  Joachim Wendt",0.0336645245552063,0.1052478551864624,0.0,0.0,0.0,255.0,"Failed"
"@AWidmannMauz   <font color = red>Zwar</font> fand <font color = red>sowohl</font> <font color = red>das</font> <font color = red>Weihnachtsfest</font> <font color = red>als</font> <font color = red>auch</font> <font color = red>das</font> Chanukka-Fest in zeitlicher Nähe <font color = red>zur</font> Wintersonnenwende statt  Weihnachten <font color = red>selbst</font> <font color = red>galt</font> als heidnisches <font color = red>Fest</font>. Hinzu kam, dass Weihnachten zu jener Zeit <font color = red>oft</font> in Verbindung <font color = red>mit</font> ausgelassenen Feiern <font color = red>und</font> Alkoholkonsum stand.","@AWidmannMauz   <font color = red>ieren</font> fand <font color = red>oft</font> <font color = red>als</font> <font color = red>Weihnachts</font> <font color = red>oder</font> <font color = red>Weihnachten</font> <font color = red>und</font> Chanukka-Fest in zeitlicher Nähe <font color = red>jener</font> Wintersonnenwende statt  Weihnachten <font color = red>wurde</font> <font color = red>heute</font> als heidnisches <font color = red>akzeptiert</font>. Hinzu kam, dass Weihnachten zu jener Zeit <font color = red>ebenso</font> in Verbindung <font color = red>und</font> ausgelassenen Feiern <font color = red>als</font> Alkoholkonsum stand.",0.049411654472351074,0.1297401785850525,0.0,0.0,0.0,331.0,"Failed"
"Wieso <font color = red>ist</font> eigentlich die Bevölkerungsschicht nicht an die Finanzierung an <font color = red>die</font> <font color = red>EU</font> Rente,Elternteilzeit,<font color = red>Kindergeld</font>,Mütter Rente beteiligt,<font color = red>die</font> <font color = red>nicht</font> in die Sozialversicherungs Kassen einzahlen!  <font color = red>Also</font> <font color = red>Beamte</font>,Selbständige <font color = red>und</font> Millionäre(Reiche)!","Wieso <font color = red>die</font> eigentlich die Bevölkerungsschicht nicht an die Finanzierung an <font color = red>AL</font> <font color = red>UE</font> Rente,Elternteilzeit,<font color = red>Verdi</font>,Mütter Rente beteiligt,<font color = red>sich</font> <font color = red>die</font> in die Sozialversicherungs Kassen einzahlen!  <font color = red>Diese</font> <font color = red>Beamten</font>,Selbständige <font color = red>etc</font> Millionäre(Reiche)!",0.1360660195350647,0.2727980613708496,0.0,0.0,0.0,279.0,"Failed"
"Ist <font color = red>es</font> nicht besser,Gfg Arbeitende <font color = red>nicht</font> zu Entlohnen und <font color = red>Ihnen</font> <font color = red>ein</font> BE <font color = red>zu</font> gewähren,auch über die Altersrente hinaus,<font color = red>da</font> <font color = red>ja</font> <font color = red>diese</font> Rente eh <font color = red>unter</font> dem Exm!  Dadurch <font color = red>wär</font> diese Belastung aus Steuern und alle <font color = red>wären</font> an <font color = red>die</font> Finanzierung beteiligt!","Ist <font color = red>eh</font> nicht besser,Gfg Arbeitende <font color = red>er</font> zu Entlohnen und <font color = red>dem</font> <font color = red>keine</font> BE <font color = red>DE</font> gewähren,auch über die Altersrente hinaus,<font color = red>den</font> <font color = red>gehören</font> <font color = red>unter</font> Rente eh <font color = red>nur</font> dem Exm!  Dadurch <font color = red>die</font> diese Belastung aus Steuern und alle <font color = red>so</font> an <font color = red>meiner</font> Finanzierung beteiligt!",0.11256933212280273,0.24560880661010742,0.0,0.0,0.0,368.0,"Failed"
"Mehrheit <font color = red>ist</font> Mehrheit,<font color = red>eben</font> Demokratisch gewählt!  <font color = red>Nehmen</font> <font color = red>Sie</font> <font color = red>sich</font> in acht,   Neid frisst Seele auf und <font color = red>gibt</font> sich in Falten <font color = red>und</font> runtergezogene Mundwinkel,  <font color = red>zu</font> <font color = red>erkennen</font>!  Eine Positive Einstellung und <font color = red>Mut</font> zur Wahrheit,<font color = red>würde</font> auch Ihrer Partei guttun! https://t.co/B2s00jHLwJ","Mehrheit <font color = red>gibt</font> Mehrheit,<font color = red>werden</font> Demokratisch gewählt!  <font color = red>Nimm</font> <font color = red>alte</font> <font color = red>Menschen</font> in acht,   Neid frisst Seele auf und <font color = red>verwandeln</font> sich in Falten <font color = red>ige</font> runtergezogene Mundwinkel,  <font color = red>die</font> <font color = red>einen</font>!  Eine Positive Einstellung und <font color = red>Einstellung</font> zur Wahrheit,<font color = red>muß</font> auch Ihrer Partei guttun! https://t.co/B2s00jHLwJ",0.1606122851371765,0.4353522062301636,0.0,0.0,0.0,377.0,"Failed"
"Man kann <font color = red>die</font> Wahrheit <font color = red>ganz</font> <font color = red>tief</font> <font color = red>unter</font> <font color = red>einem</font> Felsen vergraben. Aber sie ist immer in <font color = red>der</font> <font color = red>Lage</font>,sich langsam wieder hervor zu arbeiten. Und <font color = red>irgendwann</font> <font color = red>kommt</font> <font color = red>sie</font> ans Tageslicht! https://t.co/sGbU5Nfkoi","Man kann <font color = red>in</font> Wahrheit <font color = red>sie</font> <font color = red>toll</font> <font color = red>hinein</font> <font color = red>solchen</font> Felsen vergraben. Aber sie ist immer in <font color = red>ner</font> <font color = red>Ruhe</font>,sich langsam wieder hervor zu arbeiten. Und <font color = red>sonst</font> <font color = red>gehört</font> <font color = red>die</font> ans Tageslicht! https://t.co/sGbU5Nfkoi",0.07587814331054688,0.2435142993927002,0.0,0.0,0.0,288.0,"Failed"
"Dann scheint <font color = red>es</font> ja den richtigen getroffen <font color = red>zu</font> <font color = red>haben</font>!  Wie <font color = red>wiederholt</font> <font color = red>der</font> Gutmenschen,die Asylanten(Antragsteller),  unterstützt und in <font color = red>Ihrem</font> Haus,<font color = red>aufgenommenen</font> haben,<font color = red>durch</font> einen Totschlag oder <font color = red>Vergewaltigung</font>,eines lieben Angehörigen,bitter erfahren müssen! https://t.co/7WBb1GmdV3","Dann scheint <font color = red>ihr</font> ja den richtigen getroffen <font color = red>die</font> <font color = red>Leute</font>!  Wie <font color = red>werden</font> <font color = red>ige</font> Gutmenschen,die Asylanten(Antragsteller),  unterstützt und in <font color = red>Gottes</font> Haus,<font color = red>sie</font> haben,<font color = red>sind</font> einen Totschlag oder <font color = red>töten</font>,eines lieben Angehörigen,bitter erfahren müssen! https://t.co/7WBb1GmdV3",0.2335720658302307,0.4406968951225281,0.0,0.0,0.0,257.0,"Failed"
"Heinrich der Löwe,  158 cm klein!  Hitler <font color = red>hat</font> <font color = red>den</font> Sargcofark <font color = red>öffnen</font> <font color = red>lassen</font> <font color = red>und</font> war enttäuscht, Heinrich war ein Zwerg,<font color = red>war</font> <font color = red>nicht</font> Blond und <font color = red>hinkte</font>(war Gehbehindert)  Phoenix history","Heinrich der Löwe,  158 cm klein!  Hitler <font color = green>würde</font> <font color = green>diesen</font> Sargcofark <font color = green>verk</font> <font color = green>issen</font> <font color = green>Und</font> war enttäuscht, Heinrich war ein Zwerg,<font color = green>halt</font> <font color = green>so</font> Blond und <font color = green>dumm</font>(war Gehbehindert)  Phoenix history",0.19172453880310059,0.5113974213600159,0.0,1.0,0.0,300.0,"Successful"
"Herr Stegner,  Sie <font color = red>können</font> <font color = red>sagen</font> was Sie wollen,die SPD <font color = red>hat</font> <font color = red>schon</font> <font color = red>lane</font> <font color = red>den</font> Status der Volkspartei verloren!  Sie dümmpeln um <font color = red>die</font> <font color = red>10</font>%  Phoenix Prof.Görtemaker und Merkel,<font color = red>Forum</font> Demokratie! https://t.<font color = red>co</font>/6p3iBgCMPf","Herr Stegner,  Sie <font color = green>die</font> <font color = green>so</font> was Sie wollen,die SPD <font color = green>hab</font> <font color = green>der</font> <font color = green>mal</font> <font color = green>nen</font> Status der Volkspartei verloren!  Sie dümmpeln um <font color = green>diese</font> <font color = green>1000</font>%  Phoenix Prof.Görtemaker und Merkel,<font color = green>unsere</font> Demokratie! https://t.<font color = green>be</font>/6p3iBgCMPf",0.3408651351928711,0.5099219083786011,0.0,1.0,0.0,362.0,"Successful"
"Das <font color = red>wurde</font> <font color = red>auch</font> Zeit!  Kita's in Berlin kostenlos!","Das <font color = red>waren</font> <font color = red>die</font> Zeit!  Kita's in Berlin kostenlos!",0.03480404615402222,0.06520938873291016,0.0,0.0,0.0,35.0,"Failed"
"Michael Müller: '<font color = red>Seit</font> heute <font color = red>sind</font> <font color = red>alle</font> Kita-Jahre <font color = red>unserer</font> 170.000 Kita-Plätze für <font color = red>die</font> Berliner Eltern kostenlos. <font color = red>Als</font> <font color = red>erstes</font> Bundesland <font color = red>schaffen</font> <font color = red>wir</font> <font color = red>die</font> #Kita-Gebühren komplett ab <font color = red>und</font> sind <font color = red>somit</font> Vorreiter <font color = red>für</font> <font color = red>mehr</font> Chancengleichheit.“    https://t.<font color = red>co</font>/IeaZc7WAVh","Michael Müller: '<font color = red>Ende</font> heute <font color = red>werden</font> <font color = red>als</font> Kita-Jahre <font color = red>noch</font> 170.000 Kita-Plätze für <font color = red>arme</font> Berliner Eltern kostenlos. <font color = red>Gegen</font> <font color = red>dieses</font> Bundesland <font color = red>sagen</font> <font color = red>euch</font> <font color = red>dafür</font> #Kita-Gebühren komplett ab <font color = red>die</font> sind <font color = red>wieder</font> Vorreiter <font color = red>wider</font> <font color = red>alle</font> Chancengleichheit.“    https://t.<font color = red>gl</font>/IeaZc7WAVh",0.024937331676483154,0.10326743125915527,0.0,0.0,0.0,519.0,"Failed"
"@NDRinfo   Sie <font color = red>denken</font> <font color = red>wohl</font>,die Deutschen <font color = red>sind</font> <font color = red>alle</font> blöd!  Heute <font color = red>haben</font> <font color = red>Sie</font> ein Asyrer Interviewt,<font color = red>und</font> seine Bedauernswerte <font color = red>Situation</font> <font color = red>dargestellt</font>, Familien Zusammenführung?  Dieser Vater <font color = red>lässt</font> seine Frau <font color = red>und</font> <font color = red>Kinder</font>,in <font color = red>eine</font>,wie <font color = red>er</font> sagt,Gefährliche Situation <font color = red>für</font> Ihr Leib und Leben,zurück","@NDRinfo   Sie <font color = red>euch</font> <font color = red>da</font>,die Deutschen <font color = red>werden</font> <font color = red>mal</font> blöd!  Heute <font color = red>ist</font> <font color = red>so</font> ein Asyrer Interviewt,<font color = red>an</font> seine Bedauernswerte <font color = red>s</font> <font color = red>chen</font>, Familien Zusammenführung?  Dieser Vater <font color = red>läßt</font> seine Frau <font color = red>unsere</font> <font color = red>Kindern</font>,in <font color = red>und</font>,wie <font color = red>es</font> sagt,Gefährliche Situation <font color = red>aus</font> Ihr Leib und Leben,zurück",0.20418936014175415,0.4125326871871948,0.0,0.0,0.0,312.0,"Failed"
