"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"@USER <font color = red>und</font> mit Maßnahmen auch. Verzweifelte die um <font color = red>ihre</font> Existenz <font color = red>kämpften</font> und kämpfen....","@USER <font color = green>wie</font> mit Maßnahmen auch. Verzweifelte die um <font color = green>ne</font> Existenz <font color = green>gekämpft</font> und kämpfen....",0.008133471012115479,0.8248564004898071,0.0,1.0,0.0,51.0,"Successful"
"@USER wer <font color = red>sind</font> denn <font color = red>die</font> reichen Eltern?","@USER wer <font color = red>weiß</font> denn <font color = red>der</font> reichen Eltern?",0.004338085651397705,0.3342862129211426,0.0,0.0,0.0,42.0,"Failed"
"@USER Ähnluches vermute <font color = red>ich</font> auch. <font color = red>Kein</font> Land <font color = red>der</font> Welt würde <font color = red>jemals</font> diese exorbitant <font color = red>hohen</font> Schulden begleichen können.","@USER Ähnluches vermute <font color = red>den</font> auch. <font color = red>keine</font> Land <font color = red>zur</font> Welt würde <font color = red>uns</font> diese exorbitant <font color = red>n</font> Schulden begleichen können.",0.00164872407913208,0.0509791374206543,0.0,0.0,0.0,138.0,"Failed"
"Abgesehen davon werden alte Autoreifen als <font color = red>Brennstoff</font> für die Betonproduktion <font color = red>benutzt</font>. Diese kann <font color = red>man</font> <font color = red>aber</font> runderneuern, und die Kautschukplantagen sind auch problematisch. Hintergrund: https://<font color = red>www</font>.<font color = red>ardmediathek</font>.<font color = red>de</font>/<font color = red>ard</font>/video/<font color = red>die-story</font>/schmutzige-reifen-ein-milliardengeschaeft/wdr-fernsehen/Y3JpZDovL3dkci5kZS9CZWl0cmFnLTBjMmFlNGJjLTg4NGItNGJkMi1iZTIyLTMwZTlkZjAwNjNmYQ/","Abgesehen davon werden alte Autoreifen als <font color = red>Kraftstoff</font> für die Betonproduktion <font color = red>nutzen</font>. Diese kann <font color = red>ja</font> <font color = red>teuer</font> runderneuern, und die Kautschukplantagen sind auch problematisch. Hintergrund: https://<font color = red>kl</font>.<font color = red>sn</font>.<font color = red>ch</font>/<font color = red>TV</font>/video/<font color = red>26</font>/schmutzige-reifen-ein-milliardengeschaeft/wdr-fernsehen/Y3JpZDovL3dkci5kZS9CZWl0cmFnLTBjMmFlNGJjLTg4NGItNGJkMi1iZTIyLTMwZTlkZjAwNjNmYQ/",0.001770615577697754,0.0028235316276550293,0.0,0.0,0.0,393.0,"Failed"
"@USER Das stimmt @USER <font color = red>aber</font> mit <font color = red>einem</font> <font color = red>Unterschied</font>: Herr Weinberg ist deutlich <font color = red>besser</font> informiert <font color = red>als</font> D.T. ...","@USER Das stimmt @USER <font color = red>Aber</font> mit <font color = red>den</font> <font color = red>Trost</font>: Herr Weinberg ist deutlich <font color = red>bessere</font> informiert <font color = red>wie</font> D.T. ...",0.0018186569213867188,0.16773587465286255,0.0,0.0,0.0,75.0,"Failed"
"@MEDIUM ich hoffe <font color = red>es</font> bleibt wie <font color = red>es</font> ist. Biden bedeutet Krieg. Siehe Friedensnobelpreisträger.Trump <font color = red>hat</font> geliefert, <font color = red>dafür</font> <font color = red>würde</font> <font color = red>er</font> gewählt","@MEDIUM ich hoffe <font color = green>Leben</font> bleibt wie <font color = green>du</font> ist. Biden bedeutet Krieg. Siehe Friedensnobelpreisträger.Trump <font color = green>weiter</font> geliefert, <font color = green>als</font> <font color = green>wärst</font> <font color = green>dieser</font> gewählt",0.0016738176345825195,0.6250083446502686,0.0,1.0,0.0,318.0,"Successful"
"Was nützt <font color = red>das</font> Labern?","Was nützt <font color = green>da</font> Labern?",0.08249789476394653,0.76814866065979,0.0,1.0,0.0,22.0,"Successful"
"Müsst ihr immer diesen A... einladen? Sein Sprech ist wie eine <font color = green>Kopie</font> des tRumpeltiers. Ein Grund für mich, nicht einzuschalten. Habe den letztens in der Phoenix Runde erlebt.","Müsst ihr immer diesen A... einladen? Sein Sprech ist wie eine <font color = red>Glocke</font> des tRumpeltiers. Ein Grund für mich, nicht einzuschalten. Habe den letztens in der Phoenix Runde erlebt.",0.0744558572769165,0.5243775248527527,1.0,0.0,1.0,5.0,"Successful"
"Hackt nicht nimmer auf <font color = red>den</font> Fussball <font color = red>rum</font>. Bei allem Sportarten sind wieder Zuschauer erlaubt. Hygienekonzept vorausgesetzt.","Hackt nicht nimmer auf <font color = green>wie</font> Fussball <font color = green>fans</font>. Bei allem Sportarten sind wieder Zuschauer erlaubt. Hygienekonzept vorausgesetzt.",0.16600316762924194,0.7435741424560547,0.0,1.0,0.0,85.0,"Successful"
"@MEDIUM <font color = red>Die</font> Sichtweise <font color = red>von</font> Herrn Spenner <font color = red>wirkt</font> <font color = red>doch</font> <font color = red>sehr</font> vernünftig, denke ich.","@MEDIUM <font color = red>aus</font> Sichtweise <font color = red>zum</font> Herrn Spenner <font color = red>liest</font> <font color = red>noch</font> <font color = red>mal</font> vernünftig, denke ich.",0.0009241700172424316,0.05332601070404053,0.0,0.0,0.0,69.0,"Failed"
"haha <font color = green>sucht</font> man schon Ausreden für die völlig Dumme Berichterstattung der letzten Wochen...?","haha <font color = red>kannte</font> man schon Ausreden für die völlig Dumme Berichterstattung der letzten Wochen...?",0.08213716745376587,0.5375785231590271,1.0,0.0,1.0,30.0,"Successful"
"@USER weil <font color = red>er</font> <font color = red>es</font> kann. 🤷🏻‍♂️","@USER weil <font color = green>ihn</font> <font color = green>nur</font> kann. 🤷🏻‍♂️",0.04939168691635132,0.744697093963623,0.0,1.0,0.0,18.0,"Successful"
"@USER <font color = red>man</font> man mal, <font color = red>die</font> Impfungen laufen über Jahre, <font color = red>die</font> <font color = red>lief</font> in schnelllauf","@USER <font color = green>Wenn</font> man mal, <font color = green>wie</font> Impfungen laufen über Jahre, <font color = green>für</font> <font color = green>sich</font> in schnelllauf",0.002346217632293701,0.5534160733222961,0.0,1.0,0.0,60.0,"Successful"
"Es <font color = red>ist</font> traurig, dass ein Austritt aus diesem Abkommen über 3 Jahre <font color = red>gedauert</font> hat und ein Beitritt direkt am 1. Amtstag von Biden wieder möglich sein soll. <font color = red>Das</font> wird ein trauriger Tag für alle Amerikaner sein, die dann <font color = red>ebenfalls</font> unter einer deutlich höheren Steuerlast leiden müssen. <font color = red>Wir</font> Deutschen müssen diese Klimahysterie <font color = red>ja</font> <font color = red>schon</font> <font color = red>ab</font> dem 1. Januar gnadenlos im Geldbeutel spüren!","Es <font color = green>wirklich</font> traurig, dass ein Austritt aus diesem Abkommen über 3 Jahre <font color = green>Laufzeit</font> hat und ein Beitritt direkt am 1. Amtstag von Biden wieder möglich sein soll. <font color = green>Dann</font> wird ein trauriger Tag für alle Amerikaner sein, die dann <font color = green>zusätzlich</font> unter einer deutlich höheren Steuerlast leiden müssen. <font color = green>Diese</font> Deutschen müssen diese Klimahysterie <font color = green>raus</font> <font color = green>alle</font> <font color = green>aus</font> dem 1. Januar gnadenlos im Geldbeutel spüren!",0.023196399211883545,0.5376994609832764,0.0,1.0,0.0,333.0,"Successful"
"@USER und was ist Ihre Lösung 😒 ein e auto kann <font color = red>immerhin</font> <font color = red>einen</font> Kreislauf erzeugen und co2 neutral fahren 🤔 Mit dem Rest <font color = red>sind</font> wir im Einklang","@USER und was ist Ihre Lösung 😒 ein e auto kann [<font color = green>UNK</font>] <font color = green>en</font> Kreislauf erzeugen und co2 neutral fahren 🤔 Mit dem Rest <font color = green>und</font> wir im Einklang",0.05262702703475952,0.5147051811218262,0.0,1.0,0.0,139.0,"Successful"
"@USER so <font color = red>wie</font> <font color = red>A</font>. Merkel","@USER so <font color = green>eine</font> <font color = green>H</font>. Merkel",0.023234903812408447,0.9255104064941406,0.0,1.0,0.0,24.0,"Successful"
"Die Politik <font color = red>der</font> Administration Trump <font color = red>war</font> in <font color = red>der</font> <font color = red>Tat</font> <font color = red>nicht</font> schlecht (Friedensinitiative Nahost, Handelspolitik, Wirtschaftspolitik vor Corona,...), <font color = red>aber</font> diese <font color = red>polemisierende</font> <font color = red>Art</font> spaltet zu sehr das Land.","Die Politik <font color = green>de</font> Administration Trump <font color = green>kommt</font> in <font color = green>Gottes</font> <font color = green>kreisen</font> <font color = green>noch</font> schlecht (Friedensinitiative Nahost, Handelspolitik, Wirtschaftspolitik vor Corona,...), <font color = green>ihr</font> diese <font color = green>ale</font> <font color = green>Haltung</font> spaltet zu sehr das Land.",0.0024611353874206543,0.5820629000663757,0.0,1.0,0.0,235.0,"Successful"
"@USER wir wissen doch alle wo dieser Kampfstoff <font color = red>herkommt</font> und wer Putin ist wenn nicht schaust du mal <font color = red>nach</font> in google bekommst du die Antwort😉","@USER wir wissen doch alle wo dieser Kampfstoff <font color = green>läuft</font> und wer Putin ist wenn nicht schaust du mal [<font color = green>UNK</font>] in google bekommst du die Antwort😉",0.0332036018371582,0.5352194309234619,0.0,1.0,0.0,100.0,"Successful"
"@USER Die ist nicht „mysteriös“, die ist süchtig <font color = green>nach</font> Aufmerksamkeit und Anerkennung. Deshalb inszeniert <font color = green>die</font> sich seit <font color = green>Monaten</font> <font color = green>für</font> einen 7 Tage Aufenthalt im Krankenhaus in sämtliche Medien. 🤣🤷🏻‍♀️😈🤦🏻‍♀️","@USER Die ist nicht „mysteriös“, die ist süchtig <font color = green>macht</font> Aufmerksamkeit und Anerkennung. Deshalb inszeniert <font color = green>jemand</font> sich seit <font color = green>Dienstag</font> <font color = green>zum</font> einen 7 Tage Aufenthalt im Krankenhaus in sämtliche Medien. 🤣🤷🏻‍♀️😈🤦🏻‍♀️",0.009502768516540527,0.15662938356399536,1.0,1.0,1.0,136.0,"Failed"
"Ja <font color = red>leider</font> haben wir einen anderen Blick - viele konservative Amerikaner spricht Trump <font color = red>tatsächlich</font> an - so <font color = red>bleibt</font> <font color = red>nur</font> abwarten... Wenngleich ein Triumph Trump <font color = red>ein</font> seltsames <font color = red>Verständnis</font> <font color = red>von</font> Demokratie zeigen <font color = red>wird</font>, so <font color = red>oder</font> so ...","Ja <font color = green>dann</font> haben wir einen anderen Blick - viele konservative Amerikaner spricht Trump <font color = green>falsch</font> an - so <font color = green>will</font> <font color = green>so</font> abwarten... Wenngleich ein Triumph Trump <font color = green>irgendein</font> seltsames <font color = green>Interesse</font> <font color = green>über</font> Demokratie zeigen <font color = green>chte</font>, so <font color = green>will</font> so ...",0.0019748806953430176,0.6065428256988525,0.0,1.0,0.0,386.0,"Successful"
"Jaenicke,<font color = green>cder</font> scheinheilige Gutmensch <font color = green>und</font> Vielflieger😶","Jaenicke,<font color = green>jener</font> scheinheilige Gutmensch <font color = green>e</font> Vielflieger😶",0.005169391632080078,0.045288264751434326,1.0,1.0,1.0,53.0,"Failed"
"@USER ne 🙈","@USER ne 🙈",0.4767342209815979,0.4767342209815979,0.0,0.0,0.0,1.0,"Failed"
"@USER Selbstverständlich. <font color = red>Wobei</font> auch hier das Geld nichts <font color = red>bringt</font>, wenn man viele Sachen aktuell gar nicht machen kann. Unabhängig <font color = red>davon</font>, wie <font color = red>viel</font> Mitleid man persönlich <font color = red>vielleicht</font> für solche Personengruppen empfindet.","@USER Selbstverständlich. <font color = green>Denn</font> auch hier das Geld nichts <font color = green>machen</font>, wenn man viele Sachen aktuell gar nicht machen kann. Unabhängig <font color = green>von</font>, wie <font color = green>schnell</font> Mitleid man persönlich <font color = green>schon</font> für solche Personengruppen empfindet.",0.006309866905212402,0.6362621784210205,0.0,1.0,0.0,204.0,"Successful"
"@USER ein Jahr <font color = red>im</font> <font color = red>Leben</font> <font color = red>eines</font> jungen <font color = red>Menschen</font> ist genauso viel wert <font color = red>wie</font> <font color = red>ein</font> <font color = red>Jahr</font> im <font color = red>Leben</font> <font color = red>eines</font> älteren Menschen.","@USER ein Jahr <font color = red>aus</font> <font color = red>Jahr</font> <font color = red>ein</font> jungen <font color = red>Person</font> ist genauso viel wert <font color = red>sein</font> <font color = red>Jahr</font> <font color = red>Leben</font> im <font color = red>stehen</font> <font color = red>auf</font> älteren Menschen.",0.000935971736907959,0.010109663009643555,0.0,0.0,0.0,100.0,"Failed"
"@MEDIUM ich höre immer wenn es um Kirche <font color = red>und</font> glauben <font color = red>geht</font>. Danke <font color = red>für</font> ihren Kommentar. Sind es für sie zu wenig Leute die hinter <font color = red>der</font> Religion stehen. <font color = red>Bei</font> <font color = red>dem</font> <font color = red>Thema</font>. Dann alles Gute.","@MEDIUM ich höre immer wenn es um Kirche <font color = green>nicht</font> glauben <font color = green>bzw</font>. Danke <font color = green>ihr</font> ihren Kommentar. Sind es für sie zu wenig Leute die hinter <font color = green>ihren</font> Religion stehen. <font color = green>Oh</font> <font color = green>so</font> <font color = green>Jesus</font>. Dann alles Gute.",0.003534972667694092,0.7148274183273315,0.0,1.0,0.0,191.0,"Successful"
"@USER Wie <font color = green>kann</font> man dem Schwätzer Recht geben? Windmühlen in unseren Vorgärten, <font color = green>wie</font> bekloppt muss man sein so etwas zu fordern? Stabile und sichere Energie <font color = green>Versorgung</font> bietet das alles nicht und verschandelt unsere <font color = green>schönen</font> Landschaften, macht die Menschen krank und ist in Wirklichkeit <font color = green>nicht</font> CO2 <font color = green>frei</font>! Nur Atomkraft sichert unsere Zukunft und ist CO2 frei, damit gut für das Klima!","@USER Wie <font color = red>dürfte</font> man dem Schwätzer Recht geben? Windmühlen in unseren Vorgärten, <font color = red>schon</font> bekloppt muss man sein so etwas zu fordern? Stabile und sichere Energie <font color = red>weise</font> bietet das alles nicht und verschandelt unsere <font color = red>wunderbare</font> Landschaften, macht die Menschen krank und ist in Wirklichkeit <font color = red>s</font> CO2 <font color = red>weg</font>! Nur Atomkraft sichert unsere Zukunft und ist CO2 frei, damit gut für das Klima!",0.013572454452514648,0.5580298900604248,1.0,0.0,1.0,194.0,"Successful"
"Biden <font color = red>gewinnt</font>, Corona <font color = red>wird</font> weggehen, Amerika wird reich,k alle bekommen ARbeit <font color = red>und</font> die Welt <font color = red>wird</font> <font color = red>schön</font>. Also was solls","Biden <font color = green>vergessen</font>, Corona <font color = green>endlich</font> weggehen, Amerika wird reich,k alle bekommen ARbeit <font color = green>en</font> die Welt <font color = green>wäre</font> <font color = green>verrückt</font>. Also was solls",0.003588855266571045,0.5090080499649048,0.0,1.0,0.0,113.0,"Successful"
"War <font color = red>ein</font> <font color = red>sehr</font> interessante Diskussion gestern Abend!! 👍🏻 Die Spannung steigt!!","War <font color = green>und</font> <font color = green>wurde</font> interessante Diskussion gestern Abend!! 👍🏻 Die Spannung steigt!!",0.07802236080169678,0.5856460332870483,0.0,1.0,0.0,51.0,"Successful"
"Ich glaube Übergewicht / Alkohol/ rauchen <font color = red>sind</font> <font color = red>größere</font> Nebenwirkungen","Ich glaube Übergewicht / Alkohol/ rauchen <font color = red>da</font> <font color = red>irgendwelche</font> Nebenwirkungen",0.002169191837310791,0.0050010085105896,0.0,0.0,0.0,58.0,"Failed"
"In dieser <font color = red>Sachlage</font> darf man die Aussage von George Friedman <font color = red>definitv</font> nicht außer Acht zu lassen: ""Für die Vereinigten Staaten ist <font color = red>es</font> <font color = red>das</font> Hauptziel, dass deutsches Kapital und deutsche Technologien und <font color = red>die</font> russischen <font color = red>Rohstoff-Ressourcen</font> und die russische Arbeitskraft sich zu einer einzigartigen Kombination verbinden, die die USA seit <font color = red>einem</font> Jahrhundert zu verhindern versuchen."" Bühnenauftritt u.a. auf Youtube: George Friedman @The <font color = red>Chicago</font> Council on Global Affairs 2015 Nochmal: ""die die USA seit einem Jahrhundert zu <font color = red>verhindern</font> versuchen."" Hier werden Think-Tanks bezahlt, um eben genau dies zu verhindern. Da sitzen Leute, <font color = red>die</font> sich den <font color = red>ganzen</font> Tag lang über nichts anderes Gedanken machen <font color = red>als</font> <font color = red>einen</font> Keil zwischen die deutsch-russischen Beziehungen zu treiben. Bzw. Strategien dafür auszuarbeiten. Und das ist nicht unbekannt aber aus der deutschen Regierung hat <font color = red>beinahe</font> niemand <font color = red>den</font> Mut dies anzusprechen. Hier steckt sehr viel Geld, Macht und geostrategische Interessen hinter. Glaubt hier ernsthaft irgendjemand, dass dass <font color = red>alles</font> treu gesetzeskonform und gewaltfrei abläuft? Putin war jahrlang <font color = red>selbst</font> beim Geheimdienst. Ihm so eine Navalny-Dummheit pauschal zu unterstellen ist schon beinahe als äußerst naiv zu bewerten. Diese perfide Art, wie seit Jahren gegen Russland gehetzt wird, ist äußerst befremdlich. Und ja, natürlich steckt da eine Strategie <font color = red>dahinter</font>. Wer das noch nicht erkannt hat, sollte dann langsam doch mal anfangen sich zu informieren.","In dieser <font color = green>Person</font> darf man die Aussage von George Friedman <font color = green>s</font> nicht außer Acht zu lassen: ""Für die Vereinigten Staaten ist <font color = green>des</font> <font color = green>Deutschlands</font> Hauptziel, dass deutsches Kapital und deutsche Technologien und <font color = green>jegliche</font> russischen <font color = green>Rohstoffe</font> und die russische Arbeitskraft sich zu einer einzigartigen Kombination verbinden, die die USA seit <font color = green>3</font> Jahrhundert zu verhindern versuchen."" Bühnenauftritt u.a. auf Youtube: George Friedman @The <font color = green>State</font> Council on Global Affairs 2015 Nochmal: ""die die USA seit einem Jahrhundert zu <font color = green>fangen</font> versuchen."" Hier werden Think-Tanks bezahlt, um eben genau dies zu verhindern. Da sitzen Leute, <font color = green>das</font> sich den <font color = green>kompletten</font> Tag lang über nichts anderes Gedanken machen <font color = green>oder</font> <font color = green>bunten</font> Keil zwischen die deutsch-russischen Beziehungen zu treiben. Bzw. Strategien dafür auszuarbeiten. Und das ist nicht unbekannt aber aus der deutschen Regierung hat <font color = green>eben</font> niemand <font color = green>mal</font> Mut dies anzusprechen. Hier steckt sehr viel Geld, Macht und geostrategische Interessen hinter. Glaubt hier ernsthaft irgendjemand, dass dass <font color = green>Um</font> treu gesetzeskonform und gewaltfrei abläuft? Putin war jahrlang <font color = green>Angestellte</font> beim Geheimdienst. Ihm so eine Navalny-Dummheit pauschal zu unterstellen ist schon beinahe als äußerst naiv zu bewerten. Diese perfide Art, wie seit Jahren gegen Russland gehetzt wird, ist äußerst befremdlich. Und ja, natürlich steckt da eine Strategie <font color = green>u</font>. Wer das noch nicht erkannt hat, sollte dann langsam doch mal anfangen sich zu informieren.",0.017310619354248047,0.5003855228424072,0.0,1.0,0.0,657.0,"Successful"
"Ich <font color = red>weiß</font> schon, warum <font color = red>ich</font> <font color = red>mir</font> <font color = red>diese</font> Sendung seit längerem <font color = red>nicht</font> mehr antue.","Ich <font color = red>weißt</font> schon, warum <font color = red>bin</font> <font color = red>ihr</font> <font color = red>dieses</font> Sendung seit längerem <font color = red>keine</font> mehr antue.",0.0013996362686157227,0.012558341026306152,0.0,0.0,0.0,73.0,"Failed"
"Tzz, tzz, tzz.... Ich sehe hingegen mehr U60, <font color = red>die</font> <font color = red>sich</font> nicht an <font color = red>die</font> Maßnahmen <font color = red>halten</font> (wollen). Wohl sehr regional und klar subjektiv <font color = red>zu</font> bewerten.","Tzz, tzz, tzz.... Ich sehe hingegen mehr U60, <font color = green>wie</font> <font color = green>gar</font> nicht an <font color = green>eigene</font> Maßnahmen <font color = green>glauben</font> (wollen). Wohl sehr regional und klar subjektiv <font color = green>nicht</font> bewerten.",0.003545522689819336,0.657619059085846,0.0,1.0,0.0,210.0,"Successful"
